count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31
108,0,1.22461,0.25708,0.633301,-2.45508,-1.95117,-1.91992,-0.268555,0.153809,0.950195,-1.13184,-0.379639,-1.38965,-0.0309296,-0.413818,0.118042,-1.03516,1.1123,-1.15039,1.37891,-0.484131,1.4248,-0.741699,-0.271973,-1.2998,-0.168701,-1.5791,0.808105,-1.02051,-0.181519,0.971191,-0.18103,1.49219,0.186157,1.72656,0.564453,0.955566,0.220947,-0.145996,1.24707,-1.09863,0.246948,-0.0202179,-1.13867,-2.14258,0.203613,-1.46484,0.500488,-0.737305,-0.815918,2.4043,-0.0546265,-0.0837402,-1.00586,-0.177368,-0.24707,0.65332,-0.457275,0.0943604,0.716309,-0.197021,1.33496,-0.626953,0.270508,0.722656
109,0,1.22461,0.25708,0.633301,-2.45508,-1.95117,-1.91992,-0.268555,0.153809,0.950195,-1.13184,-0.379639,-1.38965,-0.0309296,-0.413818,0.118042,-1.03516,1.1123,-1.15039,1.37891,-0.484131,1.4248,-0.741699,-0.271973,-1.2998,-0.168701,-1.5791,0.808105,-1.02051,-0.181519,0.971191,-0.18103,1.49219,0.186157,1.72656,0.564453,0.955566,0.220947,-0.145996,1.24707,-1.09863,0.246948,-0.0202179,-1.13867,-2.14258,0.203613,-1.46484,0.500488,-0.737305,-0.815918,2.4043,-0.0546265,-0.0837402,-1.00586,-0.177368,-0.24707,0.65332,-0.457275,0.0943604,0.716309,-0.197021,1.33496,-0.626953,0.270508,0.722656
110,0,1.22461,0.25708,0.633301,-2.45508,-1.95117,-1.91992,-0.268555,0.153809,0.950195,-1.13184,-0.379639,-1.38965,-0.0309296,-0.413818,0.118042,-1.03516,1.1123,-1.15039,1.37891,-0.484131,1.4248,-0.741699,-0.271973,-1.2998,-0.168701,-1.5791,0.808105,-1.02051,-0.181519,0.971191,-0.18103,1.49219,0.186157,1.72656,0.564453,0.955566,0.220947,-0.145996,1.24707,-1.09863,0.246948,-0.0202179,-1.13867,-2.14258,0.203613,-1.46484,0.500488,-0.737305,-0.815918,2.4043,-0.0546265,-0.0837402,-1.00586,-0.177368,-0.24707,0.65332,-0.457275,0.0943604,0.716309,-0.197021,1.33496,-0.626953,0.270508,0.722656
111,0,-0.273682,-0.399414,-0.280762,0.32666,0.618652,0.331055,1.37402,-0.83252,-0.0755005,0.806641,-0.23877,1.24219,2.08203,0.102173,1.40332,-0.850098,-1.32129,0.275146,-0.926758,-1.23633,-0.346924,1.10352,-0.352539,0.360107,-0.336914,-2.15625,-1.68262,-0.904297,0.997559,1.31055,0.401123,-0.236694,1.19824,0.993652,1.70801,1.5459,-1.22754,-0.0688477,-1.16699,-0.27832,0.164673,-0.116821,0.518066,-1.33887,1.41699,-1.67188,1.79785,1.55566,0.176758,-1.30371,-1.98438,-0.436279,0.355469,-0.506348,0.612305,1.78223,-1.06836,0.783691,-0.890137,-1.23535,0.378906,-0.297607,-0.113281,0.893066
112,0,-0.273682,-0.399414,-0.280762,0.32666,0.618652,0.331055,1.37402,-0.83252,-0.0755005,0.806641,-0.23877,1.24219,2.08203,0.102173,1.40332,-0.850098,-1.32129,0.275146,-0.926758,-1.23633,-0.346924,1.10352,-0.352539,0.360107,-0.336914,-2.15625,-1.68262,-0.904297,0.997559,1.31055,0.401123,-0.236694,1.19824,0.993652,1.70801,1.5459,-1.22754,-0.0688477,-1.16699,-0.27832,0.164673,-0.116821,0.518066,-1.33887,1.41699,-1.67188,1.79785,1.55566,0.176758,-1.30371,-1.98438,-0.436279,0.355469,-0.506348,0.612305,1.78223,-1.06836,0.783691,-0.890137,-1.23535,0.378906,-0.297607,-0.113281,0.893066
113,0,-0.273682,-0.399414,-0.280762,0.32666,0.618652,0.331055,1.37402,-0.83252,-0.0755005,0.806641,-0.23877,1.24219,2.08203,0.102173,1.40332,-0.850098,-1.32129,0.275146,-0.926758,-1.23633,-0.346924,1.10352,-0.352539,0.360107,-0.336914,-2.15625,-1.68262,-0.904297,0.997559,1.31055,0.401123,-0.236694,1.19824,0.993652,1.70801,1.5459,-1.22754,-0.0688477,-1.16699,-0.27832,0.164673,-0.116821,0.518066,-1.33887,1.41699,-1.67188,1.79785,1.55566,0.176758,-1.30371,-1.98438,-0.436279,0.355469,-0.506348,0.612305,1.78223,-1.06836,0.783691,-0.890137,-1.23535,0.378906,-0.297607,-0.113281,0.893066
114,0,-0.0924683,0.62207,-0.62793,-0.671387,0.462158,0.19751,0.506348,1.70703,0.347168,0.29834,0.0201721,1.01367,0.102417,-1.00488,0.439941,0.68457,-0.353027,-1.30176,0.235474,0.835938,0.0515747,-0.217529,-0.736816,-1.80078,0.0405579,-0.238281,0.810547,-0.345459,-0.958984,1.01855,1.03223,-0.0722656,-1.24219,0.473145,0.32373,1.6123,-0.00413895,-0.766602,-0.404785,-0.491943,-2.9375,-1.33301,-0.377197,-0.0755615,-0.822266,1.44336,0.207275,0.270752,0.999512,-1.33301,0.0758667,1.27832,0.110779,0.0289001,-0.59668,-0.0733643,-0.588379,-0.875488,-1.18848,0.356689,-0.772461,-0.550293,1.05762,-0.0858765
115,0,-0.0924683,0.62207,-0.62793,-0.671387,0.462158,0.19751,0.506348,1.70703,0.347168,0.29834,0.0201721,1.01367,0.102417,-1.00488,0.439941,0.68457,-0.353027,-1.30176,0.235474,0.835938,0.0515747,-0.217529,-0.736816,-1.80078,0.0405579,-0.238281,0.810547,-0.345459,-0.958984,1.01855,1.03223,-0.0722656,-1.24219,0.473145,0.32373,1.6123,-0.00413895,-0.766602,-0.404785,-0.491943,-2.9375,-1.33301,-0.377197,-0.0755615,-0.822266,1.44336,0.207275,0.270752,0.999512,-1.33301,0.0758667,1.27832,0.110779,0.0289001,-0.59668,-0.0733643,-0.588379,-0.875488,-1.18848,0.356689,-0.772461,-0.550293,1.05762,-0.0858765
116,0,-0.0924683,0.62207,-0.62793,-0.671387,0.462158,0.19751,0.506348,1.70703,0.347168,0.29834,0.0201721,1.01367,0.102417,-1.00488,0.439941,0.68457,-0.353027,-1.30176,0.235474,0.835938,0.0515747,-0.217529,-0.736816,-1.80078,0.0405579,-0.238281,0.810547,-0.345459,-0.958984,1.01855,1.03223,-0.0722656,-1.24219,0.473145,0.32373,1.6123,-0.00413895,-0.766602,-0.404785,-0.491943,-2.9375,-1.33301,-0.377197,-0.0755615,-0.822266,1.44336,0.207275,0.270752,0.999512,-1.33301,0.0758667,1.27832,0.110779,0.0289001,-0.59668,-0.0733643,-0.588379,-0.875488,-1.18848,0.356689,-0.772461,-0.550293,1.05762,-0.0858765
117,0,-2.01953,0.976562,-1.52539,-0.247803,-0.493408,0.2854,-2.38086,-0.0362549,2.44922,0.998047,-1.62988,-0.103699,-0.998047,1.40723,0.107605,-1.62207,0.107788,-0.96582,0.0583801,-0.847168,-0.922852,-0.480225,0.276611,0.969238,-0.0110321,1.2334,0.86084,0.234253,-1.18652,0.389893,-1.25391,1.94238,-0.301758,0.0225525,1.61426,0.347168,-0.124756,-1.1582,1.19629,0.240723,0.794922,0.593262,0.0992432,0.268799,-1.45996,0.320312,-0.0618896,1.66113,0.16394,-0.494141,0.28125,0.339844,-1.4541,0.0709229,-1.3877,-0.950195,0.599121,-0.97168,-0.716309,-1.03906,-0.948242,-0.54541,0.316895,-0.655273
118,0,-2.01953,0.976562,-1.52539,-0.247803,-0.493408,0.2854,-2.38086,-0.0362549,2.44922,0.998047,-1.62988,-0.103699,-0.998047,1.40723,0.107605,-1.62207,0.107788,-0.96582,0.0583801,-0.847168,-0.922852,-0.480225,0.276611,0.969238,-0.0110321,1.2334,0.86084,0.234253,-1.18652,0.389893,-1.25391,1.94238,-0.301758,0.0225525,1.61426,0.347168,-0.124756,-1.1582,1.19629,0.240723,0.794922,0.593262,0.0992432,0.268799,-1.45996,0.320312,-0.0618896,1.66113,0.16394,-0.494141,0.28125,0.339844,-1.4541,0.0709229,-1.3877,-0.950195,0.599121,-0.97168,-0.716309,-1.03906,-0.948242,-0.54541,0.316895,-0.655273
119,0,-2.01953,0.976562,-1.52539,-0.247803,-0.493408,0.2854,-2.38086,-0.0362549,2.44922,0.998047,-1.62988,-0.103699,-0.998047,1.40723,0.107605,-1.62207,0.107788,-0.96582,0.0583801,-0.847168,-0.922852,-0.480225,0.276611,0.969238,-0.0110321,1.2334,0.86084,0.234253,-1.18652,0.389893,-1.25391,1.94238,-0.301758,0.0225525,1.61426,0.347168,-0.124756,-1.1582,1.19629,0.240723,0.794922,0.593262,0.0992432,0.268799,-1.45996,0.320312,-0.0618896,1.66113,0.16394,-0.494141,0.28125,0.339844,-1.4541,0.0709229,-1.3877,-0.950195,0.599121,-0.97168,-0.716309,-1.03906,-0.948242,-0.54541,0.316895,-0.655273
120,0,-0.983887,-1.08984,1.13867,0.184326,0.209229,0.214722,-0.188721,0.489258,-0.190186,0.0852661,0.525879,-0.200439,-1.71973,0.138428,-0.457275,0.259033,0.0650635,-0.224243,-0.0363159,-2.12305,0.967285,0.446289,-0.608398,-1.56934,0.586426,-0.970215,0.214966,0.609863,-0.410645,-1.17285,1.20215,0.220459,0.0447998,-0.614258,0.164917,0.241211,-0.444824,0.41333,0.442139,-0.503906,-0.602051,0.95459,0.473633,0.577637,-0.294678,-0.337158,-0.107422,-1.55566,-0.0582581,-0.42041,1.53906,-1.18652,-0.510742,-0.500488,0.54541,-0.115906,-0.083313,0.0545044,0.951172,0.301758,1.26074,-0.258301,0.0500793,0.248657
121,0,-0.983887,-1.08984,1.13867,0.184326,0.209229,0.214722,-0.188721,0.489258,-0.190186,0.0852661,0.525879,-0.200439,-1.71973,0.138428,-0.457275,0.259033,0.0650635,-0.224243,-0.0363159,-2.12305,0.967285,0.446289,-0.608398,-1.56934,0.586426,-0.970215,0.214966,0.609863,-0.410645,-1.17285,1.20215,0.220459,0.0447998,-0.614258,0.164917,0.241211,-0.444824,0.41333,0.442139,-0.503906,-0.602051,0.95459,0.473633,0.577637,-0.294678,-0.337158,-0.107422,-1.55566,-0.0582581,-0.42041,1.53906,-1.18652,-0.510742,-0.500488,0.54541,-0.115906,-0.083313,0.0545044,0.951172,0.301758,1.26074,-0.258301,0.0500793,0.248657
122,0,-0.983887,-1.08984,1.13867,0.184326,0.209229,0.214722,-0.188721,0.489258,-0.190186,0.0852661,0.525879,-0.200439,-1.71973,0.138428,-0.457275,0.259033,0.0650635,-0.224243,-0.0363159,-2.12305,0.967285,0.446289,-0.608398,-1.56934,0.586426,-0.970215,0.214966,0.609863,-0.410645,-1.17285,1.20215,0.220459,0.0447998,-0.614258,0.164917,0.241211,-0.444824,0.41333,0.442139,-0.503906,-0.602051,0.95459,0.473633,0.577637,-0.294678,-0.337158,-0.107422,-1.55566,-0.0582581,-0.42041,1.53906,-1.18652,-0.510742,-0.500488,0.54541,-0.115906,-0.083313,0.0545044,0.951172,0.301758,1.26074,-0.258301,0.0500793,0.248657
123,0,-0.516113,-2.05664,-0.850586,-1.19238,-1.46875,-1.07031,-0.346924,1.30664,-0.229248,-1.84082,0.204834,-0.228027,0.442871,0.0552979,0.348877,-0.534668,-0.261963,-3.04688,-0.232178,-0.730469,-0.425537,-1.27539,-1.32812,0.331787,0.452393,0.0253448,0.797852,0.884277,-0.880371,0.0908813,1.44434,0.637695,0.774902,0.0223389,-0.555664,-0.40918,0.692871,0.378662,0.900391,0.603516,-0.741211,-0.443848,0.300537,1.09766,0.748535,3.14258,-1.74316,0.891113,-0.446533,-0.86084,-0.657715,-0.327393,-0.896973,0.46875,0.708008,-0.0243073,0.828125,-1.00781,-0.465332,1.01562,1.2041,0.27124,-1.8584,-1.56445
124,0,-0.516113,-2.05664,-0.850586,-1.19238,-1.46875,-1.07031,-0.346924,1.30664,-0.229248,-1.84082,0.204834,-0.228027,0.442871,0.0552979,0.348877,-0.534668,-0.261963,-3.04688,-0.232178,-0.730469,-0.425537,-1.27539,-1.32812,0.331787,0.452393,0.0253448,0.797852,0.884277,-0.880371,0.0908813,1.44434,0.637695,0.774902,0.0223389,-0.555664,-0.40918,0.692871,0.378662,0.900391,0.603516,-0.741211,-0.443848,0.300537,1.09766,0.748535,3.14258,-1.74316,0.891113,-0.446533,-0.86084,-0.657715,-0.327393,-0.896973,0.46875,0.708008,-0.0243073,0.828125,-1.00781,-0.465332,1.01562,1.2041,0.27124,-1.8584,-1.56445
125,0,-0.516113,-2.05664,-0.850586,-1.19238,-1.46875,-1.07031,-0.346924,1.30664,-0.229248,-1.84082,0.204834,-0.228027,0.442871,0.0552979,0.348877,-0.534668,-0.261963,-3.04688,-0.232178,-0.730469,-0.425537,-1.27539,-1.32812,0.331787,0.452393,0.0253448,0.797852,0.884277,-0.880371,0.0908813,1.44434,0.637695,0.774902,0.0223389,-0.555664,-0.40918,0.692871,0.378662,0.900391,0.603516,-0.741211,-0.443848,0.300537,1.09766,0.748535,3.14258,-1.74316,0.891113,-0.446533,-0.86084,-0.657715,-0.327393,-0.896973,0.46875,0.708008,-0.0243073,0.828125,-1.00781,-0.465332,1.01562,1.2041,0.27124,-1.8584,-1.56445
126,0,0.572266,1.79297,1.2002,0.67041,0.371826,0.711426,2.31836,1.29395,-0.239258,0.722656,1.4541,1.42871,-1.63867,-0.356689,-0.0641479,-0.402344,1.06738,-0.641602,-0.768066,-1.35449,-1.57812,0.390625,1.93945,0.338135,-0.663574,1.0166,-0.433838,-1.03516,0.871582,0.263184,0.60791,-1.25586,-0.750488,0.19751,-0.26123,-0.0178223,-0.567383,0.213257,-0.84668,1.10645,0.777832,1.60645,-2.5,0.838379,0.540527,-0.179321,-0.13623,2.89844,0.195068,0.523926,0.500488,1.63184,0.772461,0.349365,-0.716797,-1.13965,0.351318,1.00586,0.0307007,-1.25977,1.70312,0.366699,0.110168,1.64355
127,0,0.572266,1.79297,1.2002,0.67041,0.371826,0.711426,2.31836,1.29395,-0.239258,0.722656,1.4541,1.42871,-1.63867,-0.356689,-0.0641479,-0.402344,1.06738,-0.641602,-0.768066,-1.35449,-1.57812,0.390625,1.93945,0.338135,-0.663574,1.0166,-0.433838,-1.03516,0.871582,0.263184,0.60791,-1.25586,-0.750488,0.19751,-0.26123,-0.0178223,-0.567383,0.213257,-0.84668,1.10645,0.777832,1.60645,-2.5,0.838379,0.540527,-0.179321,-0.13623,2.89844,0.195068,0.523926,0.500488,1.63184,0.772461,0.349365,-0.716797,-1.13965,0.351318,1.00586,0.0307007,-1.25977,1.70312,0.366699,0.110168,1.64355
128,0,0.572266,1.79297,1.2002,0.67041,0.371826,0.711426,2.31836,1.29395,-0.239258,0.722656,1.4541,1.42871,-1.63867,-0.356689,-0.0641479,-0.402344,1.06738,-0.641602,-0.768066,-1.35449,-1.57812,0.390625,1.93945,0.338135,-0.663574,1.0166,-0.433838,-1.03516,0.871582,0.263184,0.60791,-1.25586,-0.750488,0.19751,-0.26123,-0.0178223,-0.567383,0.213257,-0.84668,1.10645,0.777832,1.60645,-2.5,0.838379,0.540527,-0.179321,-0.13623,2.89844,0.195068,0.523926,0.500488,1.63184,0.772461,0.349365,-0.716797,-1.13965,0.351318,1.00586,0.0307007,-1.25977,1.70312,0.366699,0.110168,1.64355
129,0,1.5127,2.02734,-1.08691,1.36035,2.63477,-0.483887,0.69043,-0.381348,-1.15625,0.508789,2.50391,-2.5957,-0.437012,-0.529297,-0.0326843,0.785645,-0.312744,-0.346924,-0.61377,-1.54395,0.734863,1.6582,0.665039,1.57129,-0.0860596,1.86914,1.15332,0.879395,-0.00171375,-2.16406,0.902832,0.314209,0.19165,-1.04492,0.637207,-1.44727,0.0874023,0.601562,0.568359,-1.71289,1.15137,-0.606445,-1.96094,-1.01562,-0.119141,-0.315918,1.84473,0.357422,-0.936035,-0.641602,-0.718262,0.501953,0.318604,-0.62207,1.96191,-0.361084,-0.995117,-0.747559,0.688965,1.83398,-0.688477,-0.638672,0.603516,-1.05859
130,0,1.5127,2.02734,-1.08691,1.36035,2.63477,-0.483887,0.69043,-0.381348,-1.15625,0.508789,2.50391,-2.5957,-0.437012,-0.529297,-0.0326843,0.785645,-0.312744,-0.346924,-0.61377,-1.54395,0.734863,1.6582,0.665039,1.57129,-0.0860596,1.86914,1.15332,0.879395,-0.00171375,-2.16406,0.902832,0.314209,0.19165,-1.04492,0.637207,-1.44727,0.0874023,0.601562,0.568359,-1.71289,1.15137,-0.606445,-1.96094,-1.01562,-0.119141,-0.315918,1.84473,0.357422,-0.936035,-0.641602,-0.718262,0.501953,0.318604,-0.62207,1.96191,-0.361084,-0.995117,-0.747559,0.688965,1.83398,-0.688477,-0.638672,0.603516,-1.05859
131,0,1.5127,2.02734,-1.08691,1.36035,2.63477,-0.483887,0.69043,-0.381348,-1.15625,0.508789,2.50391,-2.5957,-0.437012,-0.529297,-0.0326843,0.785645,-0.312744,-0.346924,-0.61377,-1.54395,0.734863,1.6582,0.665039,1.57129,-0.0860596,1.86914,1.15332,0.879395,-0.00171375,-2.16406,0.902832,0.314209,0.19165,-1.04492,0.637207,-1.44727,0.0874023,0.601562,0.568359,-1.71289,1.15137,-0.606445,-1.96094,-1.01562,-0.119141,-0.315918,1.84473,0.357422,-0.936035,-0.641602,-0.718262,0.501953,0.318604,-0.62207,1.96191,-0.361084,-0.995117,-0.747559,0.688965,1.83398,-0.688477,-0.638672,0.603516,-1.05859
132,0,-0.425293,1.33008,1.00098,-0.183228,1.42676,1.88574,1.90723,0.202271,0.250732,0.550781,0.8125,0.475586,-0.165039,0.0567322,0.892578,0.367432,-1.49805,1.46191,0.619141,0.921875,0.23999,0.831055,-0.429688,1.31836,-1.23242,-0.112488,-1.03223,-0.106567,0.628418,0.0607605,0.70459,0.129272,-0.114502,1.12402,1.7793,-1.46582,-0.789551,-1.25488,1.10254,0.480469,0.382568,1.27148,0.916504,-0.387207,0.469971,0.838379,0.539551,0.0413513,0.0971069,-1.17578,2.55273,0.703125,-0.959961,-2.27344,-0.406738,0.449707,-0.901855,0.468506,-0.84375,-0.187378,0.522949,0.697266,0.815918,2.50195
133,0,-0.425293,1.33008,1.00098,-0.183228,1.42676,1.88574,1.90723,0.202271,0.250732,0.550781,0.8125,0.475586,-0.165039,0.0567322,0.892578,0.367432,-1.49805,1.46191,0.619141,0.921875,0.23999,0.831055,-0.429688,1.31836,-1.23242,-0.112488,-1.03223,-0.106567,0.628418,0.0607605,0.70459,0.129272,-0.114502,1.12402,1.7793,-1.46582,-0.789551,-1.25488,1.10254,0.480469,0.382568,1.27148,0.916504,-0.387207,0.469971,0.838379,0.539551,0.0413513,0.0971069,-1.17578,2.55273,0.703125,-0.959961,-2.27344,-0.406738,0.449707,-0.901855,0.468506,-0.84375,-0.187378,0.522949,0.697266,0.815918,2.50195
134,0,-0.425293,1.33008,1.00098,-0.183228,1.42676,1.88574,1.90723,0.202271,0.250732,0.550781,0.8125,0.475586,-0.165039,0.0567322,0.892578,0.367432,-1.49805,1.46191,0.619141,0.921875,0.23999,0.831055,-0.429688,1.31836,-1.23242,-0.112488,-1.03223,-0.106567,0.628418,0.0607605,0.70459,0.129272,-0.114502,1.12402,1.7793,-1.46582,-0.789551,-1.25488,1.10254,0.480469,0.382568,1.27148,0.916504,-0.387207,0.469971,0.838379,0.539551,0.0413513,0.0971069,-1.17578,2.55273,0.703125,-0.959961,-2.27344,-0.406738,0.449707,-0.901855,0.468506,-0.84375,-0.187378,0.522949,0.697266,0.815918,2.50195
135,0,-0.119019,0.819824,1.65918,-0.315918,-1.70117,2.11328,-0.630859,-1.27832,-1.03516,0.981445,-0.60498,-2.27344,-0.821289,-0.51123,-0.390625,-0.917969,-0.682129,0.110962,-0.376709,1.20215,-0.306641,0.456787,1.06543,1.85254,-0.840332,1.29492,1.7334,1.49414,1.9707,-0.43335,1.16895,-0.0550537,0.0401001,-1.25098,1.77344,-0.416992,-1.13574,-0.94873,-0.381348,1.52344,0.277344,0.661621,-0.0438843,-1.07422,0.244385,-1.06055,-2.02734,0.199097,0.819336,0.759766,-0.474365,0.286133,0.80127,2.33008,-1.2373,-1.17676,0.279785,-0.57666,1.88281,0.71875,0.640625,1.13086,-3.63867,-0.70752
136,0,-0.119019,0.819824,1.65918,-0.315918,-1.70117,2.11328,-0.630859,-1.27832,-1.03516,0.981445,-0.60498,-2.27344,-0.821289,-0.51123,-0.390625,-0.917969,-0.682129,0.110962,-0.376709,1.20215,-0.306641,0.456787,1.06543,1.85254,-0.840332,1.29492,1.7334,1.49414,1.9707,-0.43335,1.16895,-0.0550537,0.0401001,-1.25098,1.77344,-0.416992,-1.13574,-0.94873,-0.381348,1.52344,0.277344,0.661621,-0.0438843,-1.07422,0.244385,-1.06055,-2.02734,0.199097,0.819336,0.759766,-0.474365,0.286133,0.80127,2.33008,-1.2373,-1.17676,0.279785,-0.57666,1.88281,0.71875,0.640625,1.13086,-3.63867,-0.70752
137,0,-0.119019,0.819824,1.65918,-0.315918,-1.70117,2.11328,-0.630859,-1.27832,-1.03516,0.981445,-0.60498,-2.27344,-0.821289,-0.51123,-0.390625,-0.917969,-0.682129,0.110962,-0.376709,1.20215,-0.306641,0.456787,1.06543,1.85254,-0.840332,1.29492,1.7334,1.49414,1.9707,-0.43335,1.16895,-0.0550537,0.0401001,-1.25098,1.77344,-0.416992,-1.13574,-0.94873,-0.381348,1.52344,0.277344,0.661621,-0.0438843,-1.07422,0.244385,-1.06055,-2.02734,0.199097,0.819336,0.759766,-0.474365,0.286133,0.80127,2.33008,-1.2373,-1.17676,0.279785,-0.57666,1.88281,0.71875,0.640625,1.13086,-3.63867,-0.70752
138,0,1.42578,-0.587402,1.49414,-1.97656,0.711426,0.311768,0.155762,-1.20605,-0.486328,-1.87012,2.47852,1.76953,0.583008,-1.35742,-0.0304108,-0.778809,1.12207,0.674805,-0.574707,-0.228516,-0.0243378,1.49023,-0.507324,-1.77441,-1.22656,2.38086,-1.15625,0.477539,-0.464355,1.60938,-1.69141,0.163208,0.523438,-0.000856876,0.158203,0.294678,-1.1084,1.28223,0.356689,0.890137,-0.94043,-2.43555,-0.462646,0.382324,0.816895,-1.11816,0.327637,0.907715,-0.928711,-0.325195,0.605957,-0.367432,0.406738,1.39551,-0.0274811,0.148315,0.188721,1.53906,1.60938,1.90723,1.03613,-2.17969,-0.553711,0.462402
139,0,1.42578,-0.587402,1.49414,-1.97656,0.711426,0.311768,0.155762,-1.20605,-0.486328,-1.87012,2.47852,1.76953,0.583008,-1.35742,-0.0304108,-0.778809,1.12207,0.674805,-0.574707,-0.228516,-0.0243378,1.49023,-0.507324,-1.77441,-1.22656,2.38086,-1.15625,0.477539,-0.464355,1.60938,-1.69141,0.163208,0.523438,-0.000856876,0.158203,0.294678,-1.1084,1.28223,0.356689,0.890137,-0.94043,-2.43555,-0.462646,0.382324,0.816895,-1.11816,0.327637,0.907715,-0.928711,-0.325195,0.605957,-0.367432,0.406738,1.39551,-0.0274811,0.148315,0.188721,1.53906,1.60938,1.90723,1.03613,-2.17969,-0.553711,0.462402
140,0,1.42578,-0.587402,1.49414,-1.97656,0.711426,0.311768,0.155762,-1.20605,-0.486328,-1.87012,2.47852,1.76953,0.583008,-1.35742,-0.0304108,-0.778809,1.12207,0.674805,-0.574707,-0.228516,-0.0243378,1.49023,-0.507324,-1.77441,-1.22656,2.38086,-1.15625,0.477539,-0.464355,1.60938,-1.69141,0.163208,0.523438,-0.000856876,0.158203,0.294678,-1.1084,1.28223,0.356689,0.890137,-0.94043,-2.43555,-0.462646,0.382324,0.816895,-1.11816,0.327637,0.907715,-0.928711,-0.325195,0.605957,-0.367432,0.406738,1.39551,-0.0274811,0.148315,0.188721,1.53906,1.60938,1.90723,1.03613,-2.17969,-0.553711,0.462402
141,0,-0.490723,-0.861328,-2.28516,1.01953,0.104797,-1.62305,-1.02148,1.03613,0.32666,-0.305664,0.257324,1.39941,0.882324,1.99121,0.521484,-0.289795,-0.0715332,-0.798828,0.352783,1.3418,0.985352,-0.540039,-0.953613,0.528809,1.04102,0.552734,-1.53711,-2.11914,0.622559,0.320557,1.30762,-0.532227,-1.12012,-1.91406,-1.81641,-1.29395,-0.0359192,-0.151855,0.816895,-1.7041,-0.871094,-0.32959,-1.03516,-2.82617,0.763672,-1.44238,0.987305,2.34766,-0.762207,0.163208,-0.60498,0.233643,-1.9873,-0.221313,-0.0216522,0.911133,0.85498,0.260986,-1.94336,0.978027,0.712891,-1.55469,-0.467529,0.82959
142,0,-0.490723,-0.861328,-2.28516,1.01953,0.104797,-1.62305,-1.02148,1.03613,0.32666,-0.305664,0.257324,1.39941,0.882324,1.99121,0.521484,-0.289795,-0.0715332,-0.798828,0.352783,1.3418,0.985352,-0.540039,-0.953613,0.528809,1.04102,0.552734,-1.53711,-2.11914,0.622559,0.320557,1.30762,-0.532227,-1.12012,-1.91406,-1.81641,-1.29395,-0.0359192,-0.151855,0.816895,-1.7041,-0.871094,-0.32959,-1.03516,-2.82617,0.763672,-1.44238,0.987305,2.34766,-0.762207,0.163208,-0.60498,0.233643,-1.9873,-0.221313,-0.0216522,0.911133,0.85498,0.260986,-1.94336,0.978027,0.712891,-1.55469,-0.467529,0.82959
143,0,-0.490723,-0.861328,-2.28516,1.01953,0.104797,-1.62305,-1.02148,1.03613,0.32666,-0.305664,0.257324,1.39941,0.882324,1.99121,0.521484,-0.289795,-0.0715332,-0.798828,0.352783,1.3418,0.985352,-0.540039,-0.953613,0.528809,1.04102,0.552734,-1.53711,-2.11914,0.622559,0.320557,1.30762,-0.532227,-1.12012,-1.91406,-1.81641,-1.29395,-0.0359192,-0.151855,0.816895,-1.7041,-0.871094,-0.32959,-1.03516,-2.82617,0.763672,-1.44238,0.987305,2.34766,-0.762207,0.163208,-0.60498,0.233643,-1.9873,-0.221313,-0.0216522,0.911133,0.85498,0.260986,-1.94336,0.978027,0.712891,-1.55469,-0.467529,0.82959
144,0,0.848633,0.464844,0.224365,2.15625,0.0801392,1.81738,2.75195,-2.58594,-0.116943,0.118591,-0.548828,0.928223,-0.320801,0.443359,0.597656,1.31152,0.324951,-1.81934,-2.33398,0.256836,-0.64502,-0.154297,-0.279541,-0.533691,-1.14355,-0.62207,-0.631348,-0.4104,0.0276642,-0.260742,0.191528,0.304688,0.436523,-0.688477,1.9248,0.480957,-0.883789,1.20703,0.181885,-0.489502,-0.932617,2.15234,0.435547,0.770508,-0.543457,0.388672,0.208862,1.46777,-0.90918,-0.705078,0.709961,-2.45898,-0.301025,-0.540039,1.1543,0.134155,0.916992,0.491699,-0.317627,0.117798,1.31152,1.00293,1.82715,2.02539
145,0,0.848633,0.464844,0.224365,2.15625,0.0801392,1.81738,2.75195,-2.58594,-0.116943,0.118591,-0.548828,0.928223,-0.320801,0.443359,0.597656,1.31152,0.324951,-1.81934,-2.33398,0.256836,-0.64502,-0.154297,-0.279541,-0.533691,-1.14355,-0.62207,-0.631348,-0.4104,0.0276642,-0.260742,0.191528,0.304688,0.436523,-0.688477,1.9248,0.480957,-0.883789,1.20703,0.181885,-0.489502,-0.932617,2.15234,0.435547,0.770508,-0.543457,0.388672,0.208862,1.46777,-0.90918,-0.705078,0.709961,-2.45898,-0.301025,-0.540039,1.1543,0.134155,0.916992,0.491699,-0.317627,0.117798,1.31152,1.00293,1.82715,2.02539
