token_id,t_in_ns,t_out_ns,latency_ns
997,100000000000000.000000000,100000000000000.000000000,0.000000000
998,100000000000000.000000000,100000000000000.000000000,0.000000000
999,100000000000000.000000000,100000000000000.000000000,0.000000000
1000,100000000000000.000000000,100000000000000.000000000,0.000000000
1001,100000000000000.000000000,100000000000000.000000000,0.000000000
1002,100000000000000.000000000,100000000000000.000000000,0.000000000
1003,100000000000000.000000000,100000000000000.000000000,0.000000000
1004,100000000000000.000000000,100000000000000.000000000,0.000000000
1005,100000000000000.000000000,100000000000000.000000000,0.000000000
1006,100000000000000.000000000,100000000000000.000000000,0.000000000
1007,100000000000000.000000000,100000000000000.000000000,0.000000000
1008,100000000000000.000000000,100000000000000.000000000,0.000000000
1009,100000000000000.000000000,100000000000000.000000000,0.000000000
1010,100000000000000.000000000,100000000000000.000000000,0.000000000
1011,100000000000000.000000000,100000000000000.000000000,0.000000000
1012,100000000000000.000000000,100000000000000.000000000,0.000000000
1013,100000000000000.000000000,100000000000000.000000000,0.000000000
1014,100000000000000.000000000,100000000000000.000000000,0.000000000
1015,100000000000000.000000000,100000000000000.000000000,0.000000000
1016,100000000000000.000000000,100000000000000.000000000,0.000000000
1017,100000000000000.000000000,100000000000000.000000000,0.000000000
1018,100000000000000.000000000,100000000000000.000000000,0.000000000
1019,100000000000000.000000000,100000000000000.000000000,0.000000000
1020,100000000000000.000000000,100000000000000.000000000,0.000000000
1021,100000000000000.000000000,100000000000000.000000000,0.000000000
1022,100000000000000.000000000,100000000000000.000000000,0.000000000
1023,100000000000000.000000000,100000000000000.000000000,0.000000000
