count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31
142,0,25041,-22505,-6714,-11081,10722,-14589,-28629,-6671,19273,15165,27041,3686,14381,-28870,-20403,3291,-3745,-19828,-24387,1003,6406,8553,-9973,-1981,13209,30813,21963,11067,24729,17411,9176,-19361,32241,-19994,28819,-20162,2,28770,-30788,-22757,-9869,-28265,-19153,-32128,-1156,-26157,-29826,9963,-12476,225,-26083,13494,6953,-13015,31208,25828,-5187,26523,11090,-26360,5657,-3364,-14807,-29363
143,0,25041,-22505,-6714,-11081,10722,-14589,-28629,-6671,19273,15165,27041,3686,14381,-28870,-20403,3291,-3745,-19828,-24387,1003,6406,8553,-9973,-1981,13209,30813,21963,11067,24729,17411,9176,-19361,32241,-19994,28819,-20162,2,28770,-30788,-22757,-9869,-28265,-19153,-32128,-1156,-26157,-29826,9963,-12476,225,-26083,13494,6953,-13015,31208,25828,-5187,26523,11090,-26360,5657,-3364,-14807,-29363
144,0,-23669,6945,-14775,20577,12162,3140,-23018,28168,2058,2763,-11831,-2223,19219,16941,-31271,-29881,-16383,7759,6333,14252,27540,-6096,6275,6308,-573,5214,-30735,9773,17321,8106,-8455,-2168,-14541,10624,29967,-19570,-33,-24210,13197,29824,31602,12719,24053,-4137,-7465,1790,32049,11256,-32206,23941,-27348,-1322,20110,31845,-5409,24999,28718,-19251,3652,-28729,25842,2699,4292,-9311
145,0,-23669,6945,-14775,20577,12162,3140,-23018,28168,2058,2763,-11831,-2223,19219,16941,-31271,-29881,-16383,7759,6333,14252,27540,-6096,6275,6308,-573,5214,-30735,9773,17321,8106,-8455,-2168,-14541,10624,29967,-19570,-33,-24210,13197,29824,31602,12719,24053,-4137,-7465,1790,32049,11256,-32206,23941,-27348,-1322,20110,31845,-5409,24999,28718,-19251,3652,-28729,25842,2699,4292,-9311
146,0,-23669,6945,-14775,20577,12162,3140,-23018,28168,2058,2763,-11831,-2223,19219,16941,-31271,-29881,-16383,7759,6333,14252,27540,-6096,6275,6308,-573,5214,-30735,9773,17321,8106,-8455,-2168,-14541,10624,29967,-19570,-33,-24210,13197,29824,31602,12719,24053,-4137,-7465,1790,32049,11256,-32206,23941,-27348,-1322,20110,31845,-5409,24999,28718,-19251,3652,-28729,25842,2699,4292,-9311
147,0,25843,18194,13245,13723,-10731,-27947,20669,10748,-21300,-12135,4020,16610,17569,1884,32021,-12579,13231,-8104,29673,-3312,32258,32362,25380,-2214,5057,2232,-23381,3302,-2155,-7727,-8834,14452,6348,-30759,28773,-15844,25219,-6745,2557,31750,-13826,11269,-30468,16023,-25536,-18046,-15362,27250,-26258,-17404,13071,-18158,26631,20243,-16896,12351,13504,28670,8764,5504,-23141,-22442,20815,31822
148,0,25843,18194,13245,13723,-10731,-27947,20669,10748,-21300,-12135,4020,16610,17569,1884,32021,-12579,13231,-8104,29673,-3312,32258,32362,25380,-2214,5057,2232,-23381,3302,-2155,-7727,-8834,14452,6348,-30759,28773,-15844,25219,-6745,2557,31750,-13826,11269,-30468,16023,-25536,-18046,-15362,27250,-26258,-17404,13071,-18158,26631,20243,-16896,12351,13504,28670,8764,5504,-23141,-22442,20815,31822
149,0,25843,18194,13245,13723,-10731,-27947,20669,10748,-21300,-12135,4020,16610,17569,1884,32021,-12579,13231,-8104,29673,-3312,32258,32362,25380,-2214,5057,2232,-23381,3302,-2155,-7727,-8834,14452,6348,-30759,28773,-15844,25219,-6745,2557,31750,-13826,11269,-30468,16023,-25536,-18046,-15362,27250,-26258,-17404,13071,-18158,26631,20243,-16896,12351,13504,28670,8764,5504,-23141,-22442,20815,31822
150,0,-26474,-16475,-4881,3599,6713,-27199,20206,32643,5086,-21400,24081,-30955,2067,-32467,19987,14260,26480,-2911,-7132,12321,18838,-7304,13340,31286,-4489,14375,12031,2083,13911,23328,-1739,30511,11394,28554,-1241,-12029,12735,22230,-17157,-22673,-5720,5258,-4745,23110,12273,-7741,-16673,5798,251,19850,19342,-2817,-5933,560,2138,16167,-18640,16825,31687,7642,-32569,-25699,-4478,15939
151,0,-26474,-16475,-4881,3599,6713,-27199,20206,32643,5086,-21400,24081,-30955,2067,-32467,19987,14260,26480,-2911,-7132,12321,18838,-7304,13340,31286,-4489,14375,12031,2083,13911,23328,-1739,30511,11394,28554,-1241,-12029,12735,22230,-17157,-22673,-5720,5258,-4745,23110,12273,-7741,-16673,5798,251,19850,19342,-2817,-5933,560,2138,16167,-18640,16825,31687,7642,-32569,-25699,-4478,15939
152,0,-26474,-16475,-4881,3599,6713,-27199,20206,32643,5086,-21400,24081,-30955,2067,-32467,19987,14260,26480,-2911,-7132,12321,18838,-7304,13340,31286,-4489,14375,12031,2083,13911,23328,-1739,30511,11394,28554,-1241,-12029,12735,22230,-17157,-22673,-5720,5258,-4745,23110,12273,-7741,-16673,5798,251,19850,19342,-2817,-5933,560,2138,16167,-18640,16825,31687,7642,-32569,-25699,-4478,15939
153,0,-20996,11631,-4175,7284,12358,-9317,-23887,-5418,3728,-13806,18808,-25835,32766,-7229,31688,-29614,-32075,-22848,-25611,-13338,-26904,1457,-1374,-12483,12921,-16813,22175,16816,14865,-25513,-13180,-24787,-22644,-19532,-3942,-831,707,-10879,22281,-19538,7786,-30664,10433,-7967,-3312,9061,-11588,-26836,20103,32397,10552,-19212,-31497,27337,24198,17392,-6496,-8077,-2872,25239,-6650,27378,-27631,-24785
154,0,-20996,11631,-4175,7284,12358,-9317,-23887,-5418,3728,-13806,18808,-25835,32766,-7229,31688,-29614,-32075,-22848,-25611,-13338,-26904,1457,-1374,-12483,12921,-16813,22175,16816,14865,-25513,-13180,-24787,-22644,-19532,-3942,-831,707,-10879,22281,-19538,7786,-30664,10433,-7967,-3312,9061,-11588,-26836,20103,32397,10552,-19212,-31497,27337,24198,17392,-6496,-8077,-2872,25239,-6650,27378,-27631,-24785
155,0,-20996,11631,-4175,7284,12358,-9317,-23887,-5418,3728,-13806,18808,-25835,32766,-7229,31688,-29614,-32075,-22848,-25611,-13338,-26904,1457,-1374,-12483,12921,-16813,22175,16816,14865,-25513,-13180,-24787,-22644,-19532,-3942,-831,707,-10879,22281,-19538,7786,-30664,10433,-7967,-3312,9061,-11588,-26836,20103,32397,10552,-19212,-31497,27337,24198,17392,-6496,-8077,-2872,25239,-6650,27378,-27631,-24785
156,0,-15427,1703,29127,-7737,14737,11193,15289,4669,9346,29694,-3231,-6747,-2194,-3458,-21484,24172,-31206,6241,18325,-26893,-32158,-10987,-12263,-23336,8276,-2997,6078,-11418,-9860,-16486,11546,30411,-667,-7396,17397,-1872,-4439,-325,5027,-6460,-29713,-22051,-22906,23353,21360,-4941,-781,5345,30931,8481,4010,-26039,-15901,-12611,18229,-29978,-19621,27356,11904,-20338,2557,-17076,19304,-17884
157,0,-15427,1703,29127,-7737,14737,11193,15289,4669,9346,29694,-3231,-6747,-2194,-3458,-21484,24172,-31206,6241,18325,-26893,-32158,-10987,-12263,-23336,8276,-2997,6078,-11418,-9860,-16486,11546,30411,-667,-7396,17397,-1872,-4439,-325,5027,-6460,-29713,-22051,-22906,23353,21360,-4941,-781,5345,30931,8481,4010,-26039,-15901,-12611,18229,-29978,-19621,27356,11904,-20338,2557,-17076,19304,-17884
158,0,-15427,1703,29127,-7737,14737,11193,15289,4669,9346,29694,-3231,-6747,-2194,-3458,-21484,24172,-31206,6241,18325,-26893,-32158,-10987,-12263,-23336,8276,-2997,6078,-11418,-9860,-16486,11546,30411,-667,-7396,17397,-1872,-4439,-325,5027,-6460,-29713,-22051,-22906,23353,21360,-4941,-781,5345,30931,8481,4010,-26039,-15901,-12611,18229,-29978,-19621,27356,11904,-20338,2557,-17076,19304,-17884
159,0,13507,30375,-12215,-18583,-31808,31430,22445,22179,-18308,-19630,-32688,20880,15282,30644,-24227,22873,3021,-1736,503,-3918,-28569,26067,26683,-32261,-30936,16742,8566,4270,-12576,6069,28364,-4100,-27383,28449,-15028,-23994,-30302,-3025,-21710,-3459,-31851,22424,-1199,-3099,-21960,8885,-24084,7944,-5908,-8729,-14299,23265,-3583,-2055,22864,-24883,-29131,-24127,11761,17513,4088,7503,-3679,4022
160,0,13507,30375,-12215,-18583,-31808,31430,22445,22179,-18308,-19630,-32688,20880,15282,30644,-24227,22873,3021,-1736,503,-3918,-28569,26067,26683,-32261,-30936,16742,8566,4270,-12576,6069,28364,-4100,-27383,28449,-15028,-23994,-30302,-3025,-21710,-3459,-31851,22424,-1199,-3099,-21960,8885,-24084,7944,-5908,-8729,-14299,23265,-3583,-2055,22864,-24883,-29131,-24127,11761,17513,4088,7503,-3679,4022
161,0,13507,30375,-12215,-18583,-31808,31430,22445,22179,-18308,-19630,-32688,20880,15282,30644,-24227,22873,3021,-1736,503,-3918,-28569,26067,26683,-32261,-30936,16742,8566,4270,-12576,6069,28364,-4100,-27383,28449,-15028,-23994,-30302,-3025,-21710,-3459,-31851,22424,-1199,-3099,-21960,8885,-24084,7944,-5908,-8729,-14299,23265,-3583,-2055,22864,-24883,-29131,-24127,11761,17513,4088,7503,-3679,4022
162,0,-4746,20287,27776,28138,-27492,-16870,-30635,1032,-25964,-28354,12929,25242,25706,-18812,-13844,-12149,-27789,10301,19755,-15630,-16190,17783,20558,26926,-30750,1178,-12881,-19003,11544,-23460,22574,-30091,29227,28352,-4756,-4696,-13349,17384,-24414,-7187,5157,3485,7984,21921,-2052,27396,-11610,20724,24509,-17891,7590,4059,-23633,-11969,26518,28444,-23346,-13822,-2192,19540,10762,-32403,-6750,5771
163,0,-4746,20287,27776,28138,-27492,-16870,-30635,1032,-25964,-28354,12929,25242,25706,-18812,-13844,-12149,-27789,10301,19755,-15630,-16190,17783,20558,26926,-30750,1178,-12881,-19003,11544,-23460,22574,-30091,29227,28352,-4756,-4696,-13349,17384,-24414,-7187,5157,3485,7984,21921,-2052,27396,-11610,20724,24509,-17891,7590,4059,-23633,-11969,26518,28444,-23346,-13822,-2192,19540,10762,-32403,-6750,5771
164,0,-4746,20287,27776,28138,-27492,-16870,-30635,1032,-25964,-28354,12929,25242,25706,-18812,-13844,-12149,-27789,10301,19755,-15630,-16190,17783,20558,26926,-30750,1178,-12881,-19003,11544,-23460,22574,-30091,29227,28352,-4756,-4696,-13349,17384,-24414,-7187,5157,3485,7984,21921,-2052,27396,-11610,20724,24509,-17891,7590,4059,-23633,-11969,26518,28444,-23346,-13822,-2192,19540,10762,-32403,-6750,5771
165,0,-24186,3984,5579,10024,-32435,-29763,15126,-25780,-9385,-2693,-1338,-4419,2396,-13094,-5640,-1430,-20840,31541,4673,20287,21487,-26688,15374,-6283,20075,-26439,-16470,-23854,-18894,-11624,11168,27710,21372,24599,-31256,18333,20972,-7230,-18143,7869,27284,-5144,-21946,21652,-7061,-1137,-6033,-20284,8654,-21324,12993,-15691,18323,18333,19481,-27547,-20996,-3873,2590,-16075,-784,-10763,17120,-14355
166,0,-24186,3984,5579,10024,-32435,-29763,15126,-25780,-9385,-2693,-1338,-4419,2396,-13094,-5640,-1430,-20840,31541,4673,20287,21487,-26688,15374,-6283,20075,-26439,-16470,-23854,-18894,-11624,11168,27710,21372,24599,-31256,18333,20972,-7230,-18143,7869,27284,-5144,-21946,21652,-7061,-1137,-6033,-20284,8654,-21324,12993,-15691,18323,18333,19481,-27547,-20996,-3873,2590,-16075,-784,-10763,17120,-14355
167,0,-24186,3984,5579,10024,-32435,-29763,15126,-25780,-9385,-2693,-1338,-4419,2396,-13094,-5640,-1430,-20840,31541,4673,20287,21487,-26688,15374,-6283,20075,-26439,-16470,-23854,-18894,-11624,11168,27710,21372,24599,-31256,18333,20972,-7230,-18143,7869,27284,-5144,-21946,21652,-7061,-1137,-6033,-20284,8654,-21324,12993,-15691,18323,18333,19481,-27547,-20996,-3873,2590,-16075,-784,-10763,17120,-14355
168,0,-8894,-21044,14291,20684,-15588,14304,-5168,-19198,-16060,23562,17810,8134,11529,10115,-27643,-2014,31101,-30038,-17687,-24633,-14857,25747,-16610,-31019,19869,-13364,-10654,-30060,-28322,27877,-462,11805,-21298,-31881,8740,-10625,32008,-5272,-10599,-15109,-20825,-21167,120,-22382,-31080,26570,13252,32002,1349,-18951,24880,-15018,31152,4949,32691,-31015,-17883,-27447,-8784,-18333,-13525,-25671,-24520,7459
169,0,-8894,-21044,14291,20684,-15588,14304,-5168,-19198,-16060,23562,17810,8134,11529,10115,-27643,-2014,31101,-30038,-17687,-24633,-14857,25747,-16610,-31019,19869,-13364,-10654,-30060,-28322,27877,-462,11805,-21298,-31881,8740,-10625,32008,-5272,-10599,-15109,-20825,-21167,120,-22382,-31080,26570,13252,32002,1349,-18951,24880,-15018,31152,4949,32691,-31015,-17883,-27447,-8784,-18333,-13525,-25671,-24520,7459
170,0,-8894,-21044,14291,20684,-15588,14304,-5168,-19198,-16060,23562,17810,8134,11529,10115,-27643,-2014,31101,-30038,-17687,-24633,-14857,25747,-16610,-31019,19869,-13364,-10654,-30060,-28322,27877,-462,11805,-21298,-31881,8740,-10625,32008,-5272,-10599,-15109,-20825,-21167,120,-22382,-31080,26570,13252,32002,1349,-18951,24880,-15018,31152,4949,32691,-31015,-17883,-27447,-8784,-18333,-13525,-25671,-24520,7459
171,0,-6349,22154,23500,824,-30479,31934,9634,-18560,1381,-25544,22316,-3446,25112,22944,20756,10213,-31990,-25843,-14298,12289,-9817,-4674,-30192,30899,-24180,1446,17992,1401,-4517,28984,15632,19749,2295,31947,31149,25671,-24700,3433,5308,22190,22975,28141,-29636,13583,-24438,26648,19143,15041,29814,13771,-27529,19437,-28163,5154,25548,-8689,-9229,15958,11718,23317,-14042,22141,-14547,31134
172,0,-6349,22154,23500,824,-30479,31934,9634,-18560,1381,-25544,22316,-3446,25112,22944,20756,10213,-31990,-25843,-14298,12289,-9817,-4674,-30192,30899,-24180,1446,17992,1401,-4517,28984,15632,19749,2295,31947,31149,25671,-24700,3433,5308,22190,22975,28141,-29636,13583,-24438,26648,19143,15041,29814,13771,-27529,19437,-28163,5154,25548,-8689,-9229,15958,11718,23317,-14042,22141,-14547,31134
173,0,-6349,22154,23500,824,-30479,31934,9634,-18560,1381,-25544,22316,-3446,25112,22944,20756,10213,-31990,-25843,-14298,12289,-9817,-4674,-30192,30899,-24180,1446,17992,1401,-4517,28984,15632,19749,2295,31947,31149,25671,-24700,3433,5308,22190,22975,28141,-29636,13583,-24438,26648,19143,15041,29814,13771,-27529,19437,-28163,5154,25548,-8689,-9229,15958,11718,23317,-14042,22141,-14547,31134
174,0,-31055,-31215,25205,-12190,-14570,-23081,-9657,25589,30198,1931,13477,-24906,-17020,-21466,30537,-23476,23273,-31021,-3123,-562,-11050,-30832,10265,-29961,-3954,6160,-22003,-3700,-12264,-11855,-18713,-23711,20219,21344,-13008,25667,-30025,761,-21927,-11209,-11489,1627,19379,-12988,7601,14203,-28547,1039,-8581,-6966,-4122,29395,-13969,-28946,2882,-22789,4889,20562,-20182,-30539,11408,12834,15197,10231
175,0,-31055,-31215,25205,-12190,-14570,-23081,-9657,25589,30198,1931,13477,-24906,-17020,-21466,30537,-23476,23273,-31021,-3123,-562,-11050,-30832,10265,-29961,-3954,6160,-22003,-3700,-12264,-11855,-18713,-23711,20219,21344,-13008,25667,-30025,761,-21927,-11209,-11489,1627,19379,-12988,7601,14203,-28547,1039,-8581,-6966,-4122,29395,-13969,-28946,2882,-22789,4889,20562,-20182,-30539,11408,12834,15197,10231
176,0,-31055,-31215,25205,-12190,-14570,-23081,-9657,25589,30198,1931,13477,-24906,-17020,-21466,30537,-23476,23273,-31021,-3123,-562,-11050,-30832,10265,-29961,-3954,6160,-22003,-3700,-12264,-11855,-18713,-23711,20219,21344,-13008,25667,-30025,761,-21927,-11209,-11489,1627,19379,-12988,7601,14203,-28547,1039,-8581,-6966,-4122,29395,-13969,-28946,2882,-22789,4889,20562,-20182,-30539,11408,12834,15197,10231
177,0,21260,26164,-31625,12571,8154,13738,-32288,9911,-16800,919,17224,-26586,-15766,27430,23169,4913,5632,17792,8963,1750,-9679,16378,4650,-29297,27961,25248,15661,-18818,16679,-17293,-20103,27096,24794,-23804,-8206,-26680,-29621,31750,21779,-7089,-2840,6982,-12358,-7669,20021,-21445,28155,18312,18797,17643,-14350,17778,-14336,-12451,-3617,28653,-9292,-31880,-1561,26290,6287,27009,-1627,-31945
178,0,21260,26164,-31625,12571,8154,13738,-32288,9911,-16800,919,17224,-26586,-15766,27430,23169,4913,5632,17792,8963,1750,-9679,16378,4650,-29297,27961,25248,15661,-18818,16679,-17293,-20103,27096,24794,-23804,-8206,-26680,-29621,31750,21779,-7089,-2840,6982,-12358,-7669,20021,-21445,28155,18312,18797,17643,-14350,17778,-14336,-12451,-3617,28653,-9292,-31880,-1561,26290,6287,27009,-1627,-31945
179,0,21260,26164,-31625,12571,8154,13738,-32288,9911,-16800,919,17224,-26586,-15766,27430,23169,4913,5632,17792,8963,1750,-9679,16378,4650,-29297,27961,25248,15661,-18818,16679,-17293,-20103,27096,24794,-23804,-8206,-26680,-29621,31750,21779,-7089,-2840,6982,-12358,-7669,20021,-21445,28155,18312,18797,17643,-14350,17778,-14336,-12451,-3617,28653,-9292,-31880,-1561,26290,6287,27009,-1627,-31945
180,0,-19632,-27563,-320,27551,27423,11944,-5551,18207,5264,-20690,-8567,30740,10153,-18196,-25337,28526,-32734,-17403,-15660,28091,-29012,17602,14864,24403,31023,-2283,14029,-3892,-7386,29611,18317,-5173,-6232,8174,26231,102,-7340,1506,31558,-8829,-18729,-27328,-6570,-10644,-23557,5946,1060,31587,-31601,-17680,12285,26672,-30304,9533,15446,24468,-15467,15432,-13003,9727,-9090,-4931,28548,31367
181,0,-19632,-27563,-320,27551,27423,11944,-5551,18207,5264,-20690,-8567,30740,10153,-18196,-25337,28526,-32734,-17403,-15660,28091,-29012,17602,14864,24403,31023,-2283,14029,-3892,-7386,29611,18317,-5173,-6232,8174,26231,102,-7340,1506,31558,-8829,-18729,-27328,-6570,-10644,-23557,5946,1060,31587,-31601,-17680,12285,26672,-30304,9533,15446,24468,-15467,15432,-13003,9727,-9090,-4931,28548,31367
182,0,-19632,-27563,-320,27551,27423,11944,-5551,18207,5264,-20690,-8567,30740,10153,-18196,-25337,28526,-32734,-17403,-15660,28091,-29012,17602,14864,24403,31023,-2283,14029,-3892,-7386,29611,18317,-5173,-6232,8174,26231,102,-7340,1506,31558,-8829,-18729,-27328,-6570,-10644,-23557,5946,1060,31587,-31601,-17680,12285,26672,-30304,9533,15446,24468,-15467,15432,-13003,9727,-9090,-4931,28548,31367
183,0,17854,22894,-18504,-585,32164,-32288,26025,-21407,-21537,-10967,-8246,15667,-18274,3851,-9664,-24384,-10668,-28700,5984,25501,1504,-9368,-5884,10401,-19495,-7849,-30591,-12886,14203,22741,-11870,-11213,26941,3398,-3693,-20263,11319,17813,-27565,10664,684,10796,-7757,8301,3960,-20658,30329,-27483,-17453,-18791,-27863,845,21538,-30925,23263,7939,26445,-10842,25503,-7274,-29891,5827,-21329,-5531
184,0,17854,22894,-18504,-585,32164,-32288,26025,-21407,-21537,-10967,-8246,15667,-18274,3851,-9664,-24384,-10668,-28700,5984,25501,1504,-9368,-5884,10401,-19495,-7849,-30591,-12886,14203,22741,-11870,-11213,26941,3398,-3693,-20263,11319,17813,-27565,10664,684,10796,-7757,8301,3960,-20658,30329,-27483,-17453,-18791,-27863,845,21538,-30925,23263,7939,26445,-10842,25503,-7274,-29891,5827,-21329,-5531
185,0,17854,22894,-18504,-585,32164,-32288,26025,-21407,-21537,-10967,-8246,15667,-18274,3851,-9664,-24384,-10668,-28700,5984,25501,1504,-9368,-5884,10401,-19495,-7849,-30591,-12886,14203,22741,-11870,-11213,26941,3398,-3693,-20263,11319,17813,-27565,10664,684,10796,-7757,8301,3960,-20658,30329,-27483,-17453,-18791,-27863,845,21538,-30925,23263,7939,26445,-10842,25503,-7274,-29891,5827,-21329,-5531
186,0,32545,27027,30717,-26256,-15107,-12557,-26961,-24524,-28138,-6816,11859,10808,-8062,-9564,30300,-26110,11107,-32649,21668,32648,-3881,-7320,-31904,-2175,18559,12783,-2038,21674,8673,9099,18446,-21214,-30036,25037,-17804,-24073,-23401,-14424,-31798,25766,6719,-30810,942,12859,-4922,31019,-16530,-17393,-8338,2119,22832,-3123,-31964,-22906,-20551,-22305,19436,8033,16237,-18895,-24385,-26905,8792,767
187,0,32545,27027,30717,-26256,-15107,-12557,-26961,-24524,-28138,-6816,11859,10808,-8062,-9564,30300,-26110,11107,-32649,21668,32648,-3881,-7320,-31904,-2175,18559,12783,-2038,21674,8673,9099,18446,-21214,-30036,25037,-17804,-24073,-23401,-14424,-31798,25766,6719,-30810,942,12859,-4922,31019,-16530,-17393,-8338,2119,22832,-3123,-31964,-22906,-20551,-22305,19436,8033,16237,-18895,-24385,-26905,8792,767
188,0,32545,27027,30717,-26256,-15107,-12557,-26961,-24524,-28138,-6816,11859,10808,-8062,-9564,30300,-26110,11107,-32649,21668,32648,-3881,-7320,-31904,-2175,18559,12783,-2038,21674,8673,9099,18446,-21214,-30036,25037,-17804,-24073,-23401,-14424,-31798,25766,6719,-30810,942,12859,-4922,31019,-16530,-17393,-8338,2119,22832,-3123,-31964,-22906,-20551,-22305,19436,8033,16237,-18895,-24385,-26905,8792,767
189,0,-4189,-21086,-31443,-28188,13071,31553,1026,-1955,-30217,-2047,8667,-19776,-10210,-3858,10847,-1392,31049,28243,24567,17072,28067,-27016,27740,-3350,-9534,-5574,-11555,-16576,1377,23142,-19735,9497,23216,11403,-18778,-22629,-27890,-9154,-19464,-26252,-25137,-20255,-26203,28261,16544,9622,23707,18617,9438,-424,-27405,-20252,-27355,-27902,-9235,1010,2794,25896,-25250,-5431,-25204,4102,2813,8222
190,0,-4189,-21086,-31443,-28188,13071,31553,1026,-1955,-30217,-2047,8667,-19776,-10210,-3858,10847,-1392,31049,28243,24567,17072,28067,-27016,27740,-3350,-9534,-5574,-11555,-16576,1377,23142,-19735,9497,23216,11403,-18778,-22629,-27890,-9154,-19464,-26252,-25137,-20255,-26203,28261,16544,9622,23707,18617,9438,-424,-27405,-20252,-27355,-27902,-9235,1010,2794,25896,-25250,-5431,-25204,4102,2813,8222
191,0,-4189,-21086,-31443,-28188,13071,31553,1026,-1955,-30217,-2047,8667,-19776,-10210,-3858,10847,-1392,31049,28243,24567,17072,28067,-27016,27740,-3350,-9534,-5574,-11555,-16576,1377,23142,-19735,9497,23216,11403,-18778,-22629,-27890,-9154,-19464,-26252,-25137,-20255,-26203,28261,16544,9622,23707,18617,9438,-424,-27405,-20252,-27355,-27902,-9235,1010,2794,25896,-25250,-5431,-25204,4102,2813,8222
192,0,9132,-7275,-12719,-7187,-20240,-18244,-21922,18737,20980,4655,-13732,-16542,9878,-15231,10790,29885,20231,27054,-31551,6275,-25447,-447,13236,-24879,9520,16080,30649,32488,-18964,-18590,-24433,22964,-24400,2964,27717,10151,-1127,11379,24618,26440,6921,9465,-32189,22909,7524,31550,-24968,29267,7521,4076,21409,-16449,-18903,15221,17829,-3705,-29105,10401,20536,26697,26520,25019,-18546,-18322
193,0,9132,-7275,-12719,-7187,-20240,-18244,-21922,18737,20980,4655,-13732,-16542,9878,-15231,10790,29885,20231,27054,-31551,6275,-25447,-447,13236,-24879,9520,16080,30649,32488,-18964,-18590,-24433,22964,-24400,2964,27717,10151,-1127,11379,24618,26440,6921,9465,-32189,22909,7524,31550,-24968,29267,7521,4076,21409,-16449,-18903,15221,17829,-3705,-29105,10401,20536,26697,26520,25019,-18546,-18322
194,0,9132,-7275,-12719,-7187,-20240,-18244,-21922,18737,20980,4655,-13732,-16542,9878,-15231,10790,29885,20231,27054,-31551,6275,-25447,-447,13236,-24879,9520,16080,30649,32488,-18964,-18590,-24433,22964,-24400,2964,27717,10151,-1127,11379,24618,26440,6921,9465,-32189,22909,7524,31550,-24968,29267,7521,4076,21409,-16449,-18903,15221,17829,-3705,-29105,10401,20536,26697,26520,25019,-18546,-18322
195,0,15754,-14118,-2917,443,33,-8934,-22137,26715,-3144,-1203,5503,-1754,8197,25044,20391,9518,-5755,5414,-27404,-9230,2125,16686,-4218,25648,27054,1413,13563,-27462,29415,23532,17684,12165,-16657,21343,-21796,-29291,-23581,18404,-4711,-31517,10554,-23144,-29027,13429,3731,11400,30884,-28146,-29570,2709,24114,16758,-19896,-15568,21965,24183,18787,-804,-18689,-23569,-16063,-30886,9094,-1981
196,0,15754,-14118,-2917,443,33,-8934,-22137,26715,-3144,-1203,5503,-1754,8197,25044,20391,9518,-5755,5414,-27404,-9230,2125,16686,-4218,25648,27054,1413,13563,-27462,29415,23532,17684,12165,-16657,21343,-21796,-29291,-23581,18404,-4711,-31517,10554,-23144,-29027,13429,3731,11400,30884,-28146,-29570,2709,24114,16758,-19896,-15568,21965,24183,18787,-804,-18689,-23569,-16063,-30886,9094,-1981
197,0,15754,-14118,-2917,443,33,-8934,-22137,26715,-3144,-1203,5503,-1754,8197,25044,20391,9518,-5755,5414,-27404,-9230,2125,16686,-4218,25648,27054,1413,13563,-27462,29415,23532,17684,12165,-16657,21343,-21796,-29291,-23581,18404,-4711,-31517,10554,-23144,-29027,13429,3731,11400,30884,-28146,-29570,2709,24114,16758,-19896,-15568,21965,24183,18787,-804,-18689,-23569,-16063,-30886,9094,-1981
198,0,0,30443,-16003,-26089,-13041,-32311,-827,-27396,-27459,-3792,-26132,-13513,-31305,-21452,23743,-7907,5346,18578,10584,7473,26721,3764,635,17018,15987,-8584,28062,-3531,7,23625,31547,-7571,0,-16657,-30866,-9741,-25883,-19998,21564,-5891,9210,16588,-4569,-3290,-22219,-18786,-13475,-2528,-27613,-6833,-31136,11316,-15574,-27819,32512,19047,-14149,6109,-971,15370,-26884,-4029,-27746,31191
199,0,0,30443,-16003,-26089,-13041,-32311,-827,-27396,-27459,-3792,-26132,-13513,-31305,-21452,23743,-7907,5346,18578,10584,7473,26721,3764,635,17018,15987,-8584,28062,-3531,7,23625,31547,-7571,0,-16657,-30866,-9741,-25883,-19998,21564,-5891,9210,16588,-4569,-3290,-22219,-18786,-13475,-2528,-27613,-6833,-31136,11316,-15574,-27819,32512,19047,-14149,6109,-971,15370,-26884,-4029,-27746,31191
200,0,0,30443,-16003,-26089,-13041,-32311,-827,-27396,-27459,-3792,-26132,-13513,-31305,-21452,23743,-7907,5346,18578,10584,7473,26721,3764,635,17018,15987,-8584,28062,-3531,7,23625,31547,-7571,0,-16657,-30866,-9741,-25883,-19998,21564,-5891,9210,16588,-4569,-3290,-22219,-18786,-13475,-2528,-27613,-6833,-31136,11316,-15574,-27819,32512,19047,-14149,6109,-971,15370,-26884,-4029,-27746,31191
201,0,0,0,30677,4529,-8945,-29614,20792,19781,-15299,-9909,-21542,7393,-21,20661,17646,26360,13192,3611,-1198,14503,-17475,-11760,17768,11879,-8657,25900,1205,-12864,4760,10768,22099,-2806,0,0,-16657,-4414,18781,-7263,-20571,-20202,32120,31678,-12674,9810,-23957,20982,13217,7540,-17718,27190,-9652,18186,-11245,-31118,-4431,25100,-7970,12025,30262,-402,-6492,-25522,30256,-23331
