context,out_tile,word_addr,seq_word,raw0,raw1,raw2,raw3,raw4,raw5,raw6,raw7,raw8,raw9,raw10,raw11,raw12,raw13,raw14,raw15,raw16,raw17,raw18,raw19,raw20,raw21,raw22,raw23,raw24,raw25,raw26,raw27,raw28,raw29,raw30,raw31
2,0,24,312,-17,-68,118,-120,80,10,75,-124,28,113,88,74,-103,-103,1,18,47,20,-26,-117,-4,-91,-104,-57,71,-57,-36,60,-29,90,113,53
2,0,25,313,92,78,-58,74,25,-126,75,51,38,19,-52,58,58,95,-72,-94,1,-120,-86,25,111,49,-29,46,-76,77,63,86,122,20,-53,-36
2,0,26,314,-82,94,-31,-47,-81,-82,-6,34,113,55,-42,77,71,-68,-69,-32,93,-86,-104,106,-1,-56,-66,-65,-109,90,-72,26,-106,6,69,122
2,0,27,315,52,24,-113,106,-91,40,9,-113,99,-90,70,-74,-87,-15,-81,2,-49,104,-63,-57,-76,12,-14,-86,-27,-97,74,-49,90,13,109,-82
2,0,28,316,110,-12,46,-57,83,111,-23,37,-49,-63,-52,-125,-67,108,-41,-42,0,3,-28,31,-71,-21,69,-91,107,-55,5,-30,-59,4,112,-116
2,0,29,317,-105,-24,96,58,-54,-29,-16,-96,-102,14,-6,-107,-52,-26,-65,44,15,80,-122,-48,-79,-116,-120,-62,59,89,-84,-84,91,-95,98,75
2,0,30,318,32,-78,-56,-38,-80,100,-93,-90,-38,7,-45,-83,30,104,-28,84,-27,-89,56,-114,93,-124,21,24,53,51,-22,42,-56,5,-18,-1
2,0,31,319,-47,-123,-34,-14,-106,58,-73,-76,70,14,78,0,69,0,-4,-38,23,-87,62,-34,-3,-50,18,-105,-1,-127,-79,59,-39,-123,21,100
2,0,32,320,79,62,65,28,-89,113,-44,20,-92,35,-71,79,83,-14,-121,-19,-98,22,108,-53,14,93,-33,-119,78,52,-73,-44,-12,-33,-80,78
2,0,33,321,30,-29,-123,-80,-38,79,63,68,-20,-126,-45,72,99,-115,100,-111,127,26,70,12,-67,43,-71,-20,96,43,-4,-47,9,65,-30,-68
2,0,34,322,-11,-61,95,-102,-32,113,62,-35,96,28,-67,46,121,59,-39,61,66,103,-4,57,-85,74,-38,-79,-53,6,48,-51,8,53,75,29
2,0,35,323,3,-87,65,103,-1,-11,98,63,105,-54,127,29,-89,117,-30,103,-28,-23,-122,-102,93,-25,-59,78,-66,-4,-9,-57,-104,-67,-94,-98
2,0,36,324,-123,-59,-24,6,-63,-100,91,62,-2,26,56,48,90,-12,-24,-33,-68,-94,-97,78,-20,-26,-98,-104,60,-116,34,-46,-27,-65,114,18
2,0,37,325,84,-25,-74,-97,95,-9,-123,60,115,-23,-84,-16,-5,-80,89,-74,63,-40,35,29,-4,-17,101,73,-19,-86,77,109,-74,-78,-52,-25
2,0,38,326,-110,-50,69,-103,-85,69,23,-94,30,25,27,-60,68,112,-47,-16,-48,-27,-108,-31,120,-127,-24,56,61,-109,-58,-22,-62,-5,42,57
2,0,39,327,107,22,105,-120,64,14,70,-41,-126,-27,116,-108,-42,98,88,111,-11,15,117,53,89,52,8,-46,-99,-68,45,3,-104,86,62,-108
2,0,40,328,-27,116,55,-53,-90,-72,-45,116,-105,-86,-118,66,41,109,47,84,-65,58,-46,7,8,46,-106,-81,21,95,111,59,57,-55,58,-84
2,0,41,329,100,61,69,-20,12,73,-112,80,12,-117,97,91,-122,88,88,-121,19,-100,-29,50,53,110,112,-20,-48,-16,-119,45,-112,62,-118,-97
2,0,42,330,-4,22,-86,-119,17,44,96,-65,90,2,-45,93,102,-114,94,0,126,52,-79,117,-77,108,120,-105,1,-104,81,-119,-10,-105,-112,65
2,0,43,331,-127,115,81,-101,59,100,-35,-36,34,31,-126,71,-5,74,27,-85,2,-29,-25,-119,-54,41,-31,-17,-7,-57,118,0,40,28,-8,96
2,0,44,332,-41,70,27,97,84,54,-29,125,-113,-38,57,2,65,-89,-82,-30,59,111,78,-51,100,96,69,42,62,81,-88,17,-96,-17,99,-70
2,0,45,333,30,-53,12,-125,-69,-52,-76,84,-70,-109,-94,108,-37,18,-85,-40,-32,-56,-122,37,-75,-73,103,117,-121,57,26,114,59,27,81,2
2,0,46,334,56,-60,-117,-29,-45,96,13,-90,66,78,12,21,-2,-112,113,-98,68,-73,4,53,-119,82,-101,-39,-82,5,-51,14,-121,-89,122,-112
2,0,47,335,-105,-6,41,-13,81,14,57,-34,-126,-89,11,45,44,49,65,27,-117,-121,82,60,-58,-67,-66,98,-115,-105,-57,-83,62,70,-6,61
2,0,48,336,115,58,70,41,-21,-10,37,-32,-8,47,-96,-125,-33,-1,48,79,112,115,17,-43,-124,28,-58,41,97,49,33,43,73,110,106,22
2,0,49,337,-1,84,-107,-94,-2,-86,67,2,-95,47,-104,-106,-98,-55,-79,125,35,-19,-23,-42,44,-103,62,72,-68,-32,79,-121,-87,108,33,-33
2,0,50,338,126,96,-9,-82,115,15,53,98,-42,-90,51,31,-73,72,86,98,-77,-107,-13,-52,-86,0,124,-58,-9,112,110,116,-116,-67,92,-77
2,0,51,339,-52,-107,58,-15,74,-30,116,-105,-33,-80,121,-20,-114,52,106,-110,-39,99,-32,-86,75,-33,89,71,22,-119,9,14,-14,44,-66,40
2,0,52,340,-111,95,95,-70,57,116,-54,42,-24,84,-33,76,59,18,-20,79,-2,116,100,31,16,-113,-21,-95,86,125,21,-65,24,-10,15,-77
2,0,53,341,62,55,21,53,112,-10,-15,58,33,-62,33,125,-56,-77,78,96,-115,-16,-84,-13,-107,103,123,-6,75,-59,-58,61,-55,-58,-1,-32
2,0,54,342,-100,-96,-68,-6,87,-42,21,-30,-51,94,-64,25,7,-45,84,-107,-37,66,-63,4,-74,96,15,37,77,50,-40,104,-104,-97,-94,-85
2,0,55,343,-50,42,-124,-67,-18,-57,51,-33,-26,112,27,-64,-29,4,87,-19,73,30,104,-38,31,-66,85,101,-127,-113,-2,-77,97,94,-14,12
2,0,56,344,76,-110,98,110,101,-10,-32,-70,123,-31,104,-10,-36,3,81,85,-22,45,-79,92,31,-122,98,-119,113,89,-121,18,-48,93,116,80
2,0,57,345,2,-122,79,-126,-104,-72,60,-6,-101,19,-69,1,-32,44,-124,10,114,44,98,35,-46,122,37,-86,-40,15,103,-89,-122,-22,-24,-11
2,0,58,346,-42,17,-27,68,-29,4,108,-125,52,-48,-113,-61,-40,80,39,21,83,63,-35,-79,13,91,-114,-95,121,51,-96,109,32,-122,-83,75
2,0,59,347,68,52,-22,13,24,-85,37,-112,-28,75,-79,-112,80,113,-109,-7,-35,-57,-47,-34,50,71,122,1,-53,-92,28,49,-110,-9,74,-49
2,0,60,348,49,73,-12,-103,-50,13,-39,10,13,61,22,-20,54,19,-84,-100,-121,1,-115,-112,0,-103,20,-10,-44,-54,-10,113,93,-98,-55,99
2,0,61,349,66,-4,-78,-7,20,53,73,-63,-54,-34,3,-105,72,68,66,-104,-110,74,105,89,100,-30,-71,-43,-44,0,21,3,-39,38,126,11
2,0,62,350,110,-47,18,13,84,-37,65,95,-118,-85,-77,-51,9,-40,116,14,-92,-86,14,25,50,-55,-120,112,68,3,-48,9,61,-13,-126,-105
2,0,63,351,-14,-69,32,-68,124,120,120,29,12,-25,106,119,47,84,103,42,-92,-73,-66,-96,-42,-83,-82,37,76,44,11,-76,77,-93,47,108
2,0,64,352,21,-98,17,28,-58,-89,-44,-26,-10,-20,-33,-1,71,39,-88,55,20,114,-110,-45,89,-75,-44,-87,-23,55,-30,117,-88,40,73,68
2,0,65,353,59,-16,99,59,95,-97,77,121,-19,101,-100,-45,-22,-8,-69,-110,-30,-8,33,-123,-78,60,45,-84,80,122,76,100,-28,-31,-34,112
2,0,66,354,-99,111,-57,-92,-85,-45,35,46,110,-13,43,-46,55,-101,123,-100,-96,-16,102,22,-75,-97,20,0,-127,-80,44,110,-48,-122,-27,100
2,0,67,355,-59,-13,79,-124,111,-116,-61,54,-55,-13,30,-11,41,47,89,22,-81,43,60,-75,64,-68,-18,70,-66,7,94,-80,9,27,99,15
2,0,68,356,-83,118,114,-77,-83,-91,-26,-28,-72,75,26,-84,-84,59,-31,-9,121,-91,-74,-94,-17,-34,4,-9,72,-96,-2,92,32,-96,32,58
2,0,69,357,20,56,126,9,64,56,15,113,57,-108,65,-21,-46,-29,118,-77,101,-107,-5,51,-99,-9,58,14,-71,-16,-67,-90,-68,-57,24,2
2,0,70,358,-123,78,-58,3,63,113,91,-60,-39,25,84,-104,-11,-2,23,-94,34,-41,-59,-30,-67,42,-111,102,-2,-74,-53,67,125,125,-116,-13
2,0,71,359,68,11,-13,95,127,122,-4,118,106,-28,96,7,14,-96,-73,39,61,-23,-7,-101,-62,-56,-61,-15,-58,0,61,113,122,56,16,57
2,0,72,360,87,-15,49,-79,7,117,25,-125,-71,59,55,0,-114,-66,-6,-51,-92,51,-69,106,114,113,12,49,35,-18,-46,-127,125,93,91,-46
2,0,73,361,-40,117,-83,-52,6,68,-17,-37,-82,15,-16,108,125,81,69,2,10,-29,-101,100,-23,70,-123,-59,116,-124,-97,-86,15,8,-16,-112
2,0,74,362,96,-47,-108,73,18,12,-8,36,123,-117,-60,57,-65,-102,-48,-92,-77,26,110,42,62,-86,-104,-69,-121,107,-88,-42,-112,13,-35,-85
2,0,75,363,-102,-123,-68,17,-33,-90,-37,21,-95,-80,-121,-87,-19,41,21,-14,-127,-39,-77,-108,-92,109,-117,1,-109,-107,-113,123,-79,-35,7,-56
2,0,76,364,37,-8,122,-64,-123,20,-30,-109,24,-9,-106,113,-77,67,-79,-100,-30,20,-30,103,-88,-50,-13,59,-122,106,-126,70,12,-47,-109,-101
2,0,77,365,-15,105,-84,-95,42,-26,74,110,5,-22,58,-10,-45,16,-75,97,118,1,28,-80,-45,-21,-52,106,21,38,-88,31,-52,56,-91,122
2,0,78,366,-23,1,-38,34,59,65,80,-122,-63,83,84,-45,29,96,-33,117,47,110,-27,-7,-49,-98,110,12,-27,-30,-6,-1,-23,-17,119,78
2,0,79,367,-5,68,127,-36,-99,69,62,-1,-37,110,-18,-23,109,-103,-2,89,46,32,12,-99,8,-29,72,-44,77,20,39,-41,36,-61,17,-54
2,0,80,368,-2,90,11,-113,-10,29,-43,117,-34,34,20,67,25,122,-62,-108,90,95,42,-46,122,-82,-99,-33,-90,12,115,-54,45,73,83,-89
2,0,81,369,-24,-25,-74,-81,-31,-98,64,94,12,-63,7,-110,-41,-117,-51,103,-60,-99,117,29,21,74,-107,126,-67,-45,86,-91,4,-52,100,-13
2,0,82,370,39,-81,-49,70,-19,-68,-115,123,43,-5,90,-20,24,-67,-28,-83,80,-106,-33,-124,-70,48,-22,-23,14,-59,11,-117,-23,-126,8,-3
2,0,83,371,-21,-39,13,34,40,-28,-68,-108,7,-29,-71,32,45,-36,125,-84,44,28,11,-24,-26,-107,-36,-57,-115,-44,-19,44,22,117,-67,105
2,0,84,372,-9,59,83,72,4,-65,-126,-103,122,83,7,-95,-78,104,-66,104,-112,68,97,-120,71,-49,41,-34,-94,46,-84,-29,-113,122,72,-126
2,0,85,373,57,-27,28,0,107,77,-42,11,-58,103,-39,-66,-71,34,86,88,-65,-102,43,30,94,26,-103,109,-105,-23,3,21,-80,57,-122,29
2,0,86,374,99,125,71,-63,111,-90,9,118,102,56,-102,-94,89,-15,21,-109,89,-107,32,99,65,-62,-108,-88,20,-93,93,-42,77,-28,5,55
2,0,87,375,9,0,112,-71,106,71,-89,36,37,97,101,64,4,-63,-56,-2,-105,88,-65,-46,76,-31,-94,51,80,-114,-103,-65,-113,-83,-23,-6
2,0,88,376,-11,117,19,-48,-30,-25,-42,71,-92,-52,127,-116,-71,87,29,-67,44,0,5,-66,-37,79,88,-82,-23,-104,87,36,98,-28,107,84
2,0,89,377,-73,62,119,5,126,-107,-65,-29,-18,-123,119,40,117,-5,122,-44,-39,117,-21,113,77,97,-69,-117,116,-44,93,125,-61,50,-57,22
2,0,90,378,-23,19,44,13,-19,-8,-52,-45,-84,35,-91,-108,-76,-111,-13,-79,39,98,-75,-43,-64,60,123,-119,75,-117,110,24,-111,-9,101,27
2,0,91,379,-99,-127,28,-86,4,48,108,37,21,-111,78,-91,95,-55,-6,81,-19,-51,-90,-101,-123,-71,-23,119,10,-105,91,-6,-33,127,42,62
2,0,92,380,107,102,-115,51,85,-53,28,-73,-52,-113,-88,-110,-54,-50,94,56,-92,-124,86,79,-85,-28,50,-121,44,-72,-49,-104,-124,-15,-11,110
2,0,93,381,-54,61,-113,-101,18,113,-54,-2,-34,25,73,76,55,72,103,-42,-29,4,87,27,-12,-72,-21,-90,79,-52,110,-15,-20,-105,76,-77
2,0,94,382,-57,-53,-65,97,-118,-4,66,68,-90,121,74,79,-96,-43,-10,19,-67,95,52,-49,0,-74,-45,23,-49,-85,36,-127,-76,-3,-53,39
2,0,95,383,-54,-52,115,10,-68,29,99,69,46,50,116,21,-45,-118,-23,65,-44,85,27,39,121,16,0,32,39,61,41,-20,7,-90,67,96
2,0,96,384,-9,-110,-32,119,-51,42,61,17,117,-107,-90,56,-75,35,14,-17,-40,36,56,28,-120,-82,54,83,9,-6,67,-67,58,22,27,22
2,0,97,385,-101,-50,69,125,-112,-60,-104,-70,80,20,-48,-91,68,61,-69,126,-119,53,127,-116,95,86,-17,-34,36,-58,107,80,-68,-22,-120,104
2,0,98,386,-81,65,-105,3,47,-78,67,-50,42,-85,-90,10,-31,-62,-20,116,44,9,115,83,20,13,-78,96,68,61,99,32,65,-123,-8,-41
2,0,99,387,82,-122,91,92,-26,-58,9,10,-86,-80,10,-13,-39,0,-63,77,86,-68,50,-81,-28,112,108,16,15,101,-41,39,4,34,26,26
2,0,100,388,-37,-62,31,64,74,10,-102,89,-80,101,-2,96,-70,-119,115,79,75,25,33,59,-51,69,-119,47,86,-109,-59,-81,126,-39,-120,-52
2,0,101,389,-106,121,-56,107,7,110,117,-84,52,30,84,34,106,111,124,122,-25,82,-121,-68,-69,35,24,49,-79,-43,37,123,-105,101,-53,14
2,0,102,390,-2,104,-56,-48,124,25,49,107,22,-114,78,-7,104,-90,85,-43,-43,35,116,76,42,50,55,100,127,-81,79,106,44,105,23,-119
2,0,103,391,-117,39,-119,86,38,-38,41,-75,-60,-31,56,19,47,56,-88,62,115,-5,-16,-2,-75,82,48,-106,40,-105,-98,70,88,-16,-84,85
2,0,104,392,-121,73,-54,43,-111,-1,4,100,-69,111,-115,-13,-20,56,-36,-42,-93,92,76,5,117,-7,117,-57,-30,-88,99,14,-17,-29,34,-119
2,0,105,393,-87,-59,-36,20,15,120,-122,-95,71,124,-23,-88,97,9,-59,-9,-95,-19,-108,-111,63,48,-124,13,28,75,-13,47,-10,45,-84,104
2,0,106,394,-45,-25,-102,-17,111,-20,49,0,-54,-47,-2,95,-85,-73,-101,106,-91,-93,-126,-126,2,114,24,97,-8,114,58,28,117,58,18,92
2,0,107,395,94,-32,2,53,55,-35,84,15,-69,-31,40,24,39,-123,75,-10,83,121,36,-62,-28,-99,-78,-100,-110,72,14,-40,75,-57,111,46
2,0,108,396,28,49,-5,-1,36,102,-69,-71,30,-13,7,-50,40,-106,-70,-38,35,107,-4,-55,-101,-57,96,-85,-67,36,43,58,6,-82,-108,39
2,0,109,397,-52,100,-7,46,-23,16,18,74,-103,125,-72,47,-25,-109,-96,50,-60,-72,-49,-124,31,-106,-100,9,-72,85,-32,-20,-69,4,-105,77
2,0,110,398,-52,-78,66,7,-64,90,8,126,124,-52,-97,9,-44,93,44,-7,12,22,-116,-68,85,-53,-52,-111,-46,56,109,85,14,73,108,43
2,0,111,399,-123,36,44,86,-98,99,-59,-88,124,-48,-50,18,-47,-94,-83,83,28,13,82,-127,-14,-61,26,34,-37,-72,83,-33,-63,89,125,-115
2,0,112,400,108,-51,-83,-30,-18,-54,-91,-17,101,114,71,123,-123,75,67,-89,-42,2,-26,-104,-42,-96,-59,-7,25,-52,-3,-14,69,-114,63,73
2,0,113,401,75,5,-121,-77,-100,93,-64,-80,101,-19,-70,49,-84,-110,-48,-4,-122,-5,-4,-62,76,60,-117,55,71,2,78,-13,8,-34,14,1
2,0,114,402,-45,-55,5,-6,-29,-15,1,-9,124,-48,125,79,21,-118,-42,-100,-26,-73,53,3,-122,-59,-81,-53,-103,7,-40,-110,-7,34,35,111
2,0,115,403,85,-61,67,77,72,-119,-14,26,-10,-87,-95,-45,97,-26,-101,119,13,-68,-6,-30,48,-124,52,-1,96,83,99,-19,99,126,-125,1
2,0,116,404,-34,25,-91,86,-23,93,-112,9,74,-12,26,116,98,-25,124,-68,15,-74,73,-31,-30,7,-117,-61,-115,29,-47,10,-97,19,113,-81
2,0,117,405,96,-34,-5,-93,31,91,83,-11,8,-45,-56,24,52,44,-51,-103,-50,68,80,-87,-125,-94,-49,52,107,120,73,-100,57,15,-25,70
2,0,118,406,-24,-89,24,22,58,-2,32,-14,-67,19,-79,-33,122,74,125,50,-109,-33,-96,10,120,-127,90,42,95,-102,-34,-122,-37,8,-88,-11
2,0,119,407,-126,106,120,20,79,-66,96,-107,-5,-88,-31,-26,124,-39,-8,-72,-74,58,53,77,71,21,-115,83,-66,-42,14,78,66,6,127,122
2,0,120,408,106,116,25,-2,-36,-111,100,24,71,76,33,6,-120,-83,-86,53,-26,9,-40,-71,-6,67,124,10,43,83,-46,42,79,75,-127,-13
2,0,121,409,12,-55,-105,10,-11,55,-110,81,-82,47,87,-44,69,-64,-41,-26,84,-20,-67,-104,-105,-67,-118,-105,-122,-73,78,71,-71,-65,-89,-37
2,0,122,410,57,-67,88,23,80,107,-54,126,66,-46,117,66,96,-112,0,-41,54,-50,98,-7,-58,45,-36,14,109,81,49,-79,50,81,25,-100
2,0,123,411,-17,-55,-119,-125,-31,102,35,30,67,108,-74,-105,36,-26,-72,-120,-62,74,92,92,26,13,-7,-110,101,56,124,-25,-101,117,-12,32
2,0,124,412,-113,-74,125,46,21,-110,-7,-21,-7,-22,-125,126,110,101,-33,-115,-85,103,-78,102,11,124,-105,118,120,101,88,-110,-89,111,112,-115
2,0,125,413,113,-78,-119,-118,119,-51,117,-95,-24,-52,71,95,-73,66,-51,21,66,-2,-22,11,28,37,116,-99,91,77,52,-18,2,-30,-68,-88
2,0,126,414,-34,-121,72,-12,-52,113,-43,-85,-122,54,126,87,-71,46,84,-20,61,-16,114,-31,-102,10,52,-73,63,-57,81,55,-61,120,-1,-93
2,0,127,415,6,-126,113,28,52,-20,-110,63,-99,-69,-99,103,-127,-122,-79,-56,85,14,-67,69,-66,-25,27,36,-37,89,-83,-93,-61,-90,-18,13
2,0,128,416,58,-55,-12,-52,-32,-119,95,79,116,-99,-4,45,-82,121,21,0,92,45,68,90,103,22,-75,-13,42,59,-96,-69,6,-68,37,-41
2,0,129,417,46,108,101,89,-126,11,15,-97,70,-79,-32,21,90,-42,79,96,121,64,67,48,-28,-19,-110,53,-13,-45,107,-96,-11,99,-19,64
2,0,130,418,82,-95,-126,-62,96,49,37,25,-109,15,109,97,-122,40,-96,-63,-6,40,93,20,-41,65,-74,31,117,12,39,36,-79,113,101,79
2,0,131,419,83,-113,-10,26,0,90,-111,-126,20,-75,39,68,-12,84,-102,99,76,0,-88,98,44,28,51,50,110,72,-127,74,73,-52,-58,-75
2,0,132,420,-86,4,-52,-79,12,-57,-89,-91,83,-120,51,-75,-123,-94,-46,-111,37,-14,98,-15,9,-114,71,5,-48,-119,116,-1,-22,-106,23,-45
2,0,133,421,-39,78,-38,-9,112,54,25,5,-101,113,-119,4,3,28,3,-57,-1,-72,119,-121,108,101,-6,-7,125,43,-105,75,-29,56,76,118
2,0,134,422,-113,25,98,0,-54,57,-23,-24,-84,-30,78,-125,-14,81,-85,-84,64,86,-101,63,-92,-66,99,-31,62,-40,125,-74,-95,80,-6,-51
2,0,135,423,59,-67,60,-44,23,31,104,122,78,-113,-79,121,-93,122,7,87,-44,-64,98,-6,124,82,97,24,102,-77,-22,111,107,-88,33,79
2,0,136,424,-42,89,88,-25,14,49,-1,15,40,-24,-63,-102,44,9,-82,-5,13,-65,-25,-79,-53,105,65,97,-84,-34,-122,82,-111,87,-82,40
2,0,137,425,12,30,28,65,-81,93,116,-101,-7,-106,119,-48,-49,1,-45,-53,104,78,32,-70,40,38,-115,-95,-3,-51,44,82,-63,0,63,-88
2,0,138,426,-66,-6,-120,-9,-126,-90,-43,-31,48,-82,39,-64,-84,-59,-6,18,-127,20,78,49,-102,-15,56,-6,-40,41,-100,97,55,28,-63,-76
2,0,139,427,55,35,-13,-71,-67,1,-36,47,-95,-43,19,114,-15,-40,112,99,-113,-7,2,46,58,-112,-34,-74,-49,63,33,28,-6,43,80,-12
2,0,140,428,0,30,-91,1,-88,-80,69,-86,107,25,-113,-14,-43,-94,-51,41,80,94,98,19,-47,85,73,-90,-77,-30,5,14,72,-103,117,-64
2,0,141,429,-73,58,20,-15,30,112,118,-38,-75,-78,41,119,29,79,-117,-83,-5,-92,71,48,-24,47,-48,38,25,17,-12,7,-121,83,-3,-2
2,0,142,430,-76,123,112,120,-19,75,66,-75,-76,66,-89,-36,-48,-82,-85,114,51,-81,-67,-88,111,54,121,18,86,60,74,10,-117,88,69,73
2,0,143,431,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17
3,0,0,432,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17
3,0,1,433,-24,2,-96,-41,-52,84,-26,-74,93,-17,90,-35,11,24,49,125,-49,-118,-117,43,-44,-44,126,89,-126,66,-56,-88,110,-16,-110,-111
3,0,2,434,80,105,98,123,-112,29,-17,-110,81,47,30,21,127,-49,120,-12,6,-100,125,-64,55,-55,-114,-104,94,66,-74,-49,-71,92,71,-39
3,0,3,435,-18,-24,79,85,-87,-97,-18,-108,-106,-57,84,-43,-101,-106,-26,50,-25,-123,126,-42,-91,59,90,-62,-32,95,57,-123,36,66,-116,-110
3,0,4,436,-62,-3,-13,91,-42,-62,96,-62,86,-67,19,124,101,-19,-44,10,-119,70,-94,-117,84,-64,81,126,17,125,-10,-61,-70,1,114,86
3,0,5,437,8,-17,123,-20,33,50,10,49,47,74,-65,25,25,-60,-33,32,99,107,-11,-114,56,2,53,-50,73,-125,-85,-103,105,120,32,70
3,0,6,438,110,-3,-49,-80,-66,21,-16,27,36,49,-36,8,-57,-62,50,-24,-15,105,-4,-104,113,84,113,-124,-95,14,-108,-71,92,-20,64,-20
3,0,7,439,-18,89,36,-23,-91,-45,4,-26,43,-7,112,58,-98,-10,116,32,54,-1,-120,95,-32,12,-11,81,86,-25,-90,-67,20,11,-111,80
3,0,8,440,-76,10,49,-77,41,-75,10,98,-109,-31,124,48,41,-119,28,-33,-47,115,-93,-123,62,107,-33,1,10,71,-85,-74,7,49,-54,-9
3,0,9,441,-76,65,-50,-115,46,66,-13,-20,55,84,117,79,-34,-29,21,90,8,79,79,-8,-94,54,-34,42,-88,-48,-92,36,34,78,-29,78
3,0,10,442,-57,-56,-23,-60,71,-73,-104,39,7,-80,4,-56,-103,-118,-85,-39,63,-44,-22,-118,66,-33,38,-77,-5,-77,7,102,90,124,69,126
3,0,11,443,66,-20,108,17,1,110,-32,5,-17,79,-38,-17,-100,29,75,-10,-11,94,-82,60,-74,-67,-119,92,100,79,-112,-109,41,-13,-52,25
3,0,12,444,126,42,-44,26,91,3,41,7,-49,59,34,35,-4,-18,26,-96,46,11,74,-5,50,-108,17,9,-118,-113,-53,86,27,-91,116,88
3,0,13,445,-10,-27,-59,97,-3,-78,42,-101,34,10,-81,-119,-29,-127,71,-48,98,121,60,-89,-64,-104,104,87,-98,28,29,-112,-113,-68,25,-33
3,0,14,446,77,-42,117,-77,-59,-73,108,122,-100,-54,34,88,-94,-60,-126,-31,-110,-70,9,86,-60,-63,119,-32,-73,116,44,40,-17,57,33,-121
3,0,15,447,37,47,126,49,-124,-2,93,37,3,-114,56,-41,-54,25,-95,107,-49,-38,-81,55,-51,-39,-32,-74,17,63,-27,-15,52,-94,-78,104
3,0,16,448,-86,-7,-72,61,43,85,-70,120,14,63,15,-42,49,-37,35,12,-44,101,-4,-100,21,63,-71,-70,-16,-75,-83,108,-85,26,-31,75
3,0,17,449,58,17,107,-59,-94,-4,96,-42,-65,115,9,-87,91,111,-104,-96,10,3,39,-84,-32,-111,2,-124,2,-125,-35,3,-29,113,85,13
3,0,18,450,123,-65,108,-8,83,-35,32,15,-65,33,101,53,97,45,10,99,-103,15,-42,-103,-15,86,55,-24,90,-5,-49,73,-41,60,111,-29
3,0,19,451,-54,104,94,22,25,-88,31,62,-110,-124,22,21,64,47,-87,98,10,98,-76,117,-15,2,-108,-104,-106,-18,80,109,75,98,-73,-86
3,0,20,452,-116,-30,-9,-53,63,11,-32,78,-87,-80,-42,123,86,-12,51,118,-68,101,-63,58,4,-90,-14,-72,1,5,98,-21,72,81,29,-53
3,0,21,453,65,51,88,123,35,-75,-110,-63,60,61,45,39,101,-57,-116,-61,1,14,57,15,38,-83,72,-42,-123,87,53,-20,-43,-27,-119,-106
3,0,22,454,-10,-74,-54,126,108,-79,-52,-61,42,45,-52,-69,-51,-3,-39,7,-83,67,58,-62,1,22,-65,-42,62,-120,105,28,-114,-10,108,52
3,0,23,455,-7,35,-38,-103,71,22,-6,-89,-10,-92,99,-21,47,-45,-1,11,-61,-117,67,37,-6,14,-30,104,93,79,-56,-114,-109,54,-93,-100
3,0,24,456,-17,-68,118,-120,80,10,75,-124,28,113,88,74,-103,-103,1,18,47,20,-26,-117,-4,-91,-104,-57,71,-57,-36,60,-29,90,113,53
3,0,25,457,92,78,-58,74,25,-126,75,51,38,19,-52,58,58,95,-72,-94,1,-120,-86,25,111,49,-29,46,-76,77,63,86,122,20,-53,-36
3,0,26,458,-82,94,-31,-47,-81,-82,-6,34,113,55,-42,77,71,-68,-69,-32,93,-86,-104,106,-1,-56,-66,-65,-109,90,-72,26,-106,6,69,122
3,0,27,459,52,24,-113,106,-91,40,9,-113,99,-90,70,-74,-87,-15,-81,2,-49,104,-63,-57,-76,12,-14,-86,-27,-97,74,-49,90,13,109,-82
3,0,28,460,110,-12,46,-57,83,111,-23,37,-49,-63,-52,-125,-67,108,-41,-42,0,3,-28,31,-71,-21,69,-91,107,-55,5,-30,-59,4,112,-116
3,0,29,461,-105,-24,96,58,-54,-29,-16,-96,-102,14,-6,-107,-52,-26,-65,44,15,80,-122,-48,-79,-116,-120,-62,59,89,-84,-84,91,-95,98,75
3,0,30,462,32,-78,-56,-38,-80,100,-93,-90,-38,7,-45,-83,30,104,-28,84,-27,-89,56,-114,93,-124,21,24,53,51,-22,42,-56,5,-18,-1
3,0,31,463,-47,-123,-34,-14,-106,58,-73,-76,70,14,78,0,69,0,-4,-38,23,-87,62,-34,-3,-50,18,-105,-1,-127,-79,59,-39,-123,21,100
3,0,32,464,79,62,65,28,-89,113,-44,20,-92,35,-71,79,83,-14,-121,-19,-98,22,108,-53,14,93,-33,-119,78,52,-73,-44,-12,-33,-80,78
3,0,33,465,30,-29,-123,-80,-38,79,63,68,-20,-126,-45,72,99,-115,100,-111,127,26,70,12,-67,43,-71,-20,96,43,-4,-47,9,65,-30,-68
3,0,34,466,-11,-61,95,-102,-32,113,62,-35,96,28,-67,46,121,59,-39,61,66,103,-4,57,-85,74,-38,-79,-53,6,48,-51,8,53,75,29
3,0,35,467,3,-87,65,103,-1,-11,98,63,105,-54,127,29,-89,117,-30,103,-28,-23,-122,-102,93,-25,-59,78,-66,-4,-9,-57,-104,-67,-94,-98
