write_count,context,addr,shift_cnt,lane0,lane1,lane2,lane3,lane4,lane5,lane6,lane7,lane8,lane9,lane10,lane11,lane12,lane13,lane14,lane15,lane16,lane17,lane18,lane19,lane20,lane21,lane22,lane23,lane24,lane25,lane26,lane27,lane28,lane29,lane30,lane31
301,3,243,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263,167263
302,3,251,31,-53113,72756,52772,185395,-80514,-38350,-63591,-25942,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,3,251,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113,-53113
304,3,259,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,3,259,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,3,267,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,3,267,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,3,275,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,3,275,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,3,283,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,3,283,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,3,291,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,3,291,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,3,299,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,3,299,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,3,307,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,3,307,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,3,315,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,3,315,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,4,4,0,18220,-43154,60832,-28153,-38478,-106616,124454,11643,18220,18220,18220,18220,18220,18220,18220,18220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220,18220
322,4,12,1,32173,-30973,-41613,-58175,-14260,420,-68102,-97618,32173,32173,32173,32173,32173,32173,32173,32173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173
324,4,20,2,124393,20888,-45545,76622,54893,83077,18938,-47713,124393,124393,124393,124393,124393,124393,124393,124393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393,124393
326,4,28,3,-41363,-86079,1103,51173,-71958,-25901,151649,-39533,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,4,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363,-41363
328,4,36,4,-91055,-1037,27800,-7419,2081,90290,-80785,46510,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,4,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055,-91055
330,4,44,5,1706,-34532,-29224,-75383,-94841,53389,98453,20190,1706,1706,1706,1706,1706,1706,1706,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,4,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706
332,4,52,6,81447,-20489,72298,-34241,-54854,44640,-822,56016,81447,81447,81447,81447,81447,81447,81447,81447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,4,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447,81447
334,4,60,7,-62288,-32403,16737,-14761,-65244,-122879,5420,-81555,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,4,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288,-62288
336,4,68,8,-61206,21624,-17514,-87190,55772,-87079,-12511,32944,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,4,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206,-61206
338,4,76,9,40586,21625,-105092,67863,13186,-29786,-37785,3164,40586,40586,40586,40586,40586,40586,40586,40586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,4,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586,40586
340,4,84,10,401,-109207,14197,82429,-44129,34348,-48148,-129470,401,401,401,401,401,401,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,4,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
342,4,92,11,-2277,-24999,41782,-41947,-31771,-111835,-18726,7637,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,4,92,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277,-2277
344,4,100,12,-16877,21309,18014,-90613,-52644,-70074,41241,97488,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,4,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877,-16877
346,4,108,13,1923,47444,79080,-36986,47539,-28976,40469,62735,1923,1923,1923,1923,1923,1923,1923,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,4,108,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923
348,4,116,14,-44008,-125702,89219,36294,-56927,-13513,-5600,-86998,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,4,116,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008,-44008
350,4,124,15,17944,9512,-114566,-90055,-24652,-83988,60923,-46940,17944,17944,17944,17944,17944,17944,17944,17944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,4,124,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944,17944
352,4,132,16,-44018,-45247,33443,-42810,-4847,7218,28825,70217,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,4,132,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018,-44018
354,4,140,17,38726,105606,9868,-36085,-107824,-35145,69787,6484,38726,38726,38726,38726,38726,38726,38726,38726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,4,140,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726,38726
356,4,148,18,6737,-95381,-117707,-51594,-30925,-96322,-9712,31248,6737,6737,6737,6737,6737,6737,6737,6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,4,148,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737,6737
358,4,156,19,9511,-99246,120989,-55766,61437,-3335,-72529,13170,9511,9511,9511,9511,9511,9511,9511,9511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,4,156,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511,9511
360,4,164,20,86190,55445,58137,23629,136112,22861,16297,-12252,86190,86190,86190,86190,86190,86190,86190,86190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,4,164,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190,86190
362,4,172,21,-74509,49540,33977,12919,8196,18384,-74075,112144,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,4,172,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509,-74509
364,4,180,22,12990,9436,79783,-15847,-20301,-46542,-81811,-74830,12990,12990,12990,12990,12990,12990,12990,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,4,180,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990,12990
366,4,188,23,52916,-124496,26776,70108,59721,-131875,-70410,-85010,52916,52916,52916,52916,52916,52916,52916,52916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,4,188,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916,52916
368,4,196,24,-22424,90195,97984,35378,-90588,-59661,33314,70804,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,4,196,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424,-22424
370,4,204,25,47032,-21378,-48264,65557,75988,19619,-19557,150853,47032,47032,47032,47032,47032,47032,47032,47032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,4,204,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032,47032
372,4,212,26,-73444,11377,127169,2495,-27922,39761,44893,95823,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,4,212,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444,-73444
374,4,220,27,-14422,115960,-82470,-41939,49118,-63662,-32020,58292,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,4,220,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422,-14422
376,4,228,28,-60922,68689,-63350,-119469,15121,-9210,-64050,67049,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,4,228,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922,-60922
378,4,236,29,48353,-50132,-30963,-56202,67699,-37167,13915,55839,48353,48353,48353,48353,48353,48353,48353,48353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,4,236,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353,48353
380,4,244,30,-67421,63702,-52417,26508,72714,7519,45713,26647,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,4,244,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421,-67421
382,4,252,31,90199,21572,1210,38389,-9937,-87339,-23714,17573,90199,90199,90199,90199,90199,90199,90199,90199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,4,252,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199,90199
384,4,260,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,4,260,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,4,268,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,4,268,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,4,276,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,4,276,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,4,284,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,4,284,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,4,292,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,4,292,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,4,300,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,4,300,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,4,308,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,4,308,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,4,316,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,4,316,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,5,5,0,-5091,111314,-62134,11718,-7081,-32782,-14273,-98643,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091,-5091
402,5,13,1,-6867,-194178,22203,137913,79142,-43090,-89917,-75749,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867,-6867
404,5,21,2,147445,-33501,125259,16446,2695,21834,48261,-80160,147445,147445,147445,147445,147445,147445,147445,147445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445,147445
406,5,29,3,4629,-49226,-55886,-4823,-72780,-2775,31661,89602,4629,4629,4629,4629,4629,4629,4629,4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,5,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629
408,5,37,4,-3653,38993,17001,100721,54151,-22941,21001,1587,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,5,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653,-3653
410,5,45,5,-75801,47936,-10582,10708,-33585,-97777,47647,-72235,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,5,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801,-75801
412,5,53,6,40917,-64696,114341,34848,-6988,-150735,55932,41907,40917,40917,40917,40917,40917,40917,40917,40917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,5,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917,40917
414,5,61,7,-18517,-93776,-180271,63547,12153,19781,-62400,56196,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,5,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517,-18517
416,5,69,8,49496,-89056,11916,-27821,-39067,-6108,-153244,14077,49496,49496,49496,49496,49496,49496,49496,49496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,5,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496,49496
418,5,77,9,-2476,-31855,-75221,137292,-8073,-2453,1730,-9006,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,5,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476,-2476
420,5,85,10,-12033,-58249,95193,-11677,1674,68583,-89949,-25035,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,5,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033,-12033
422,5,93,11,81176,2614,99468,65510,-29335,5193,104649,-46653,81176,81176,81176,81176,81176,81176,81176,81176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,5,93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176,81176
424,5,101,12,-6359,-34609,-41252,71734,-27614,-68214,38302,62382,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,5,101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359,-6359
426,5,109,13,58271,-24194,-93314,95353,39988,29212,99317,106437,58271,58271,58271,58271,58271,58271,58271,58271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,5,109,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271,58271
428,5,117,14,-19395,14457,9740,-18447,5471,-43760,-30580,-122240,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,5,117,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395,-19395
430,5,125,15,84325,-146622,-62105,-50493,63377,60783,-59632,9268,84325,84325,84325,84325,84325,84325,84325,84325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,5,125,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325,84325
432,5,133,16,21171,68983,35977,19059,41355,-69892,4018,-60569,21171,21171,21171,21171,21171,21171,21171,21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,5,133,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171,21171
434,5,141,17,-39439,14180,-100031,39869,-80533,1395,10011,42863,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,5,141,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439,-39439
436,5,149,18,-49042,57687,-17914,-71192,1020,-40888,-49254,21373,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,5,149,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042,-49042
438,5,157,19,-33889,86985,32539,-42814,12284,-77627,60947,-64565,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,5,157,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889,-33889
440,5,165,20,66907,-1101,47340,-35201,33560,105414,-18355,-18962,66907,66907,66907,66907,66907,66907,66907,66907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,5,165,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907,66907
442,5,173,21,65601,12219,53448,88446,41234,-45858,75114,-58017,65601,65601,65601,65601,65601,65601,65601,65601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,5,173,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601,65601
444,5,181,22,111481,-103247,63803,-1747,90165,92402,131102,32625,111481,111481,111481,111481,111481,111481,111481,111481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,5,181,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481,111481
446,5,189,23,102474,-26431,-53507,-23932,20716,51320,60736,-10175,102474,102474,102474,102474,102474,102474,102474,102474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,5,189,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474,102474
448,5,197,24,15951,-123206,-105369,-34337,16583,137496,-55775,24299,15951,15951,15951,15951,15951,15951,15951,15951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,5,197,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951,15951
450,5,205,25,81783,109719,60368,-50205,4814,62487,-35638,-177530,81783,81783,81783,81783,81783,81783,81783,81783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,5,205,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783,81783
452,5,213,26,-51919,8621,11532,79642,84613,-49978,-1064,14615,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,5,213,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919,-51919
